Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 10:05:20 PM,4018,8572,1160,6580,10639,19165,3352,195699,60,77,70,255
1/16/2019 10:05:21 PM,220735,1410,5565,3926,11303,10825,4325,214147,58,90,66,255
1/16/2019 10:05:22 PM,2972,45302,25288,36058,14175,198849,7982,181597,58,77,53,255
1/16/2019 10:05:23 PM,9784,4951,4789,7034,9335,12383,5598,127207,58,74,56,255
1/16/2019 10:05:24 PM,7106,3020,575,9277,6538,3758,7071,139139,58,80,54,255
1/16/2019 10:05:25 PM,8055,8592,1981,5222,8887,6114,13927,126656,58,78,60,255
1/16/2019 10:05:26 PM,6152,2866,10985,4807,17804,38649,4736,161447,58,93,57,255
1/16/2019 10:05:27 PM,5599,21789,8375,4142,9223,16556,5445,145740,58,88,66,255
1/16/2019 10:05:28 PM,86041,20962,17240,4923,9883,12248,3036,179064,48,77,81,255
1/16/2019 10:05:29 PM,1675,13449,18034,17700,15492,180337,8910,191222,48,61,70,255
1/16/2019 10:05:30 PM,3171,6292,6615,13231,13274,14376,5162,153655,48,63,75,255
1/16/2019 10:05:31 PM,9070,3533,27206,10283,14849,6404,8393,165165,48,67,75,255
1/16/2019 10:05:32 PM,66788,7749,2653,4362,13938,20930,6692,246644,48,75,61,255
1/16/2019 10:05:33 PM,3569,24531,24396,5086,11918,6897,4933,321497,48,81,81,255
1/16/2019 10:05:34 PM,5323,5439,4613,3156,4586,4593,9192,267218,48,78,88,255
1/16/2019 10:05:35 PM,11718,2801,10828,7018,16737,8810,9540,309781,48,84,81,255
1/16/2019 10:05:36 PM,2657,4069,11035,9722,11156,3551,14550,319335,48,87,88,255
1/16/2019 10:05:37 PM,4015,1830,5424,2768,10039,14497,12377,327890,48,93,74,255
1/16/2019 10:05:38 PM,8589,13339,8437,7966,9359,13853,7688,310738,48,93,70,255
1/16/2019 10:05:39 PM,2800,6437,5405,16975,9306,5248,8565,288693,48,90,69,255
1/16/2019 10:05:40 PM,3210,6968,2850,3160,6616,1654,8473,277820,48,90,74,255
1/16/2019 10:05:41 PM,8919,12481,3473,15049,3407,2024,3681,298493,48,81,80,255
1/16/2019 10:05:42 PM,47469,9886,7141,6456,4438,30351,3790,379520,48,74,77,255
1/16/2019 10:05:43 PM,276159,66740,25463,5761,8809,16993,3766,334883,48,57,91,255
1/16/2019 10:05:44 PM,6642,9228,9627,5541,7962,18513,9449,334731,48,51,90,255
1/16/2019 10:05:45 PM,6029,5133,13562,7439,10880,2651,5343,195656,48,57,91,255
