Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 10:53:57 PM,8312,18717,20924,14057,9782,4899,2594,192595,54,61,94,255
1/2/2019 10:53:58 PM,12324,8965,3345,3336,14297,9869,10941,367248,54,66,90,255
1/2/2019 10:53:59 PM,6485,1013,6108,6972,7577,32452,7540,232684,54,70,80,255
1/2/2019 10:54:00 PM,3879,21740,8786,6153,15870,12231,7638,188109,54,77,70,255
1/2/2019 10:54:01 PM,15788,20498,24686,6908,6642,15342,5870,166692,54,69,74,255
1/2/2019 10:54:02 PM,15886,17511,18435,2028,7010,10578,6496,180854,54,57,87,255
1/2/2019 10:54:03 PM,9582,2406,32646,1483,5299,24492,6296,189672,54,51,100,255
1/2/2019 10:54:04 PM,2701,3014,25529,3770,8373,15515,6478,175630,54,47,100,255
1/2/2019 10:54:05 PM,16722,6737,10608,7573,7354,11035,2973,184573,54,54,100,255
1/2/2019 10:54:06 PM,177493,3090,8393,6715,6805,6948,2192,138640,44,63,88,255
1/2/2019 10:54:07 PM,12050,2550,2772,2521,474,19873,418,14010,44,50,74,255
1/2/2019 10:54:08 PM,24194,3917,19466,2113,16071,17335,9249,225427,44,54,69,255
1/2/2019 10:54:09 PM,11895,9915,19562,6359,6995,19058,3625,182317,44,50,70,255
1/2/2019 10:54:10 PM,24372,5236,22774,5888,10994,4313,8328,190748,44,50,80,255
1/2/2019 10:54:11 PM,12783,8269,71981,11782,10272,7034,8550,168134,44,64,100,255
1/2/2019 10:54:12 PM,3940,14980,7560,3023,14405,10105,6766,195357,44,66,100,255
1/2/2019 10:54:13 PM,13614,33345,35979,17326,7404,48794,6198,158581,44,57,100,255
1/2/2019 10:54:14 PM,19084,14597,31032,6175,4926,9462,6409,205113,44,60,91,255
1/2/2019 10:54:15 PM,193458,24428,92782,25467,17203,121027,13437,155651,34,56,90,255
1/2/2019 10:54:16 PM,251041,21094,17888,19869,14854,123874,15897,137970,34,41,90,255
1/2/2019 10:54:17 PM,22398,13592,9341,11065,16309,26010,16008,173339,34,44,77,255
1/2/2019 10:54:18 PM,31836,3130,5408,11083,9928,17003,14292,172207,34,44,80,255
1/2/2019 10:54:19 PM,2834,4271,7490,5516,8466,13438,7056,163594,34,56,57,255
1/2/2019 10:54:20 PM,3639,12653,2845,6799,10285,11988,13881,181969,34,69,51,255
1/2/2019 10:54:21 PM,163693,5435,6015,790,1451,15926,1081,201951,34,81,60,255
1/2/2019 10:54:22 PM,17024,22224,11257,8242,8916,5237,5180,49903,34,64,63,255
