Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 10:49:09 PM,458052,6961,44341,12533,20200,139403,10067,565672,51,84,69,255
1/2/2019 10:49:10 PM,70106,18168,13574,10011,14217,72725,12091,545970,51,74,80,255
1/2/2019 10:49:11 PM,2068,3276,8312,12765,27384,36148,21395,396001,51,74,63,255
1/2/2019 10:49:12 PM,534557,1707,3374,4012,14787,5049,5259,477688,51,97,57,255
1/2/2019 10:49:13 PM,2344622,10319,7812,10366,12119,184809,27993,325996,51,87,44,255
1/2/2019 10:49:14 PM,289008,59459,44863,23287,35025,431889,24578,327904,51,74,38,255
1/2/2019 10:49:15 PM,1991151,26494,30004,13056,35876,148463,28212,270533,51,53,44,255
1/2/2019 10:49:16 PM,35962,46963,29774,42109,16478,116557,22869,255389,51,27,54,255
1/2/2019 10:49:17 PM,144861,10663,11549,1718,14703,19323,7974,412396,51,47,78,255
1/2/2019 10:49:18 PM,266766,34913,15981,14691,19925,145482,18917,333523,51,51,81,255
1/2/2019 10:49:19 PM,129505,6407,15722,2904,5412,111349,9732,53957,51,37,77,255
1/2/2019 10:49:20 PM,45474,25198,36519,32150,26346,44686,17030,316815,51,44,81,255
1/2/2019 10:49:21 PM,95677,12545,4833,15267,16539,41923,14372,260665,51,43,69,255
1/2/2019 10:49:22 PM,91657,4986,1349,4338,6615,87485,7710,65218,51,40,51,255
1/2/2019 10:49:23 PM,96830,19006,5887,19039,26535,111954,33359,288232,51,53,50,255
1/2/2019 10:49:24 PM,97971,13654,4277,5724,33822,71158,17226,216418,51,57,34,255
1/2/2019 10:49:25 PM,262755,11395,14016,26328,10047,26325,18933,327117,51,54,40,255
1/2/2019 10:49:26 PM,12359,14449,16221,9819,12668,14930,10103,301418,51,67,69,255
1/2/2019 10:49:27 PM,7611,10509,5435,7108,24256,29172,15270,248137,51,77,77,255
1/2/2019 10:49:28 PM,16302,5831,5052,11087,15684,10869,9493,297024,51,83,83,255
1/2/2019 10:49:29 PM,25363,608,4752,7171,14245,2769,3375,279044,51,100,77,255
1/2/2019 10:49:30 PM,2978,6172,9738,6165,15534,69878,12192,240981,51,96,57,255
1/2/2019 10:49:31 PM,5056,19808,7135,9417,18537,40401,6649,297988,51,91,63,255
1/2/2019 10:49:32 PM,2552180,5130,3623,5160,15887,7434,28169,353262,51,91,64,255
1/2/2019 10:49:33 PM,11219,24017,8726,14710,11642,40712,12999,363665,51,70,74,255
1/2/2019 10:49:34 PM,6458,5518,3835,10182,15032,3349,12091,183359,51,87,81,255
