Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 10:51:03 PM,813339,2877,61421,23105,11742,39587,8587,270984,40,64,100,255
1/2/2019 10:51:04 PM,257920,6694,6353,9162,6553,125807,3816,279158,32,54,88,255
1/2/2019 10:51:05 PM,4984,14936,7563,1175,3491,57499,2797,54955,32,40,70,255
1/2/2019 10:51:06 PM,9484,6454,8928,3646,5785,3968,5727,247162,32,37,75,255
1/2/2019 10:51:07 PM,15855,10874,13929,13162,6138,7392,5698,235089,32,41,75,255
1/2/2019 10:51:08 PM,176205,2028,5016,4551,6838,14813,9289,289545,32,57,88,255
1/2/2019 10:51:09 PM,112119,10849,34177,16436,13101,59885,5751,251140,32,66,91,255
1/2/2019 10:51:10 PM,5815,5884,14773,9744,8105,16884,6688,339746,32,64,84,255
1/2/2019 10:51:11 PM,6269,5016,7924,13268,6884,8450,6265,308550,32,69,77,255
1/2/2019 10:51:12 PM,7253,10710,11462,16631,7016,23503,5053,253161,32,63,83,255
1/2/2019 10:51:13 PM,8938,12093,18033,12775,5465,6112,3744,270249,32,63,93,255
1/2/2019 10:51:14 PM,15599,2912,15618,7286,7850,5025,4704,270981,32,67,97,255
1/2/2019 10:51:15 PM,438076,1507,6310,3060,7112,21995,9589,315769,32,64,91,255
1/2/2019 10:51:16 PM,119688,3631,2825,1910,4926,60629,9091,83374,32,57,75,255
1/2/2019 10:51:17 PM,136534,28603,14880,19178,9191,297209,24699,316919,32,43,50,255
1/2/2019 10:51:18 PM,15996,5331,11399,11125,21432,41076,13018,270817,32,43,35,255
1/2/2019 10:51:19 PM,21831,1348,19423,13442,14369,5653,8281,301811,32,51,44,255
1/2/2019 10:51:20 PM,12757,1445,4291,4346,13976,11977,9003,374611,32,74,53,255
1/2/2019 10:51:21 PM,3563,8962,23776,7897,7049,10609,9014,318852,32,88,77,255
1/2/2019 10:51:22 PM,181055,3312,2673,5348,18662,14544,5202,329049,40,96,70,255
1/2/2019 10:51:23 PM,211902,13745,2147,7883,3393,132932,1742,79166,40,67,53,255
1/2/2019 10:51:24 PM,201335,27908,18858,6220,14460,29907,6840,354493,40,56,69,255
1/2/2019 10:51:25 PM,238226,8947,58632,38402,39600,70128,26164,268889,40,61,57,255
1/2/2019 10:51:26 PM,1162662,21909,10865,5104,4079,53062,6545,8073,40,37,74,255
1/2/2019 10:51:27 PM,171213,124693,37408,25939,12871,147913,18030,70276,45,41,94,255
1/2/2019 10:51:28 PM,2589611,5905,5524,1870,6197,105305,3061,26833,32,29,70,255
