Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/9/2019 8:15:45 PM,16447,3619,27889,7306,9559,7059,6600,64003,47,64,97,255
1/9/2019 8:15:46 PM,4518,2069,15221,15296,5308,17268,5898,98092,47,60,91,255
1/9/2019 8:15:47 PM,11466,21129,7586,4465,12543,27248,4683,109433,47,63,83,255
1/9/2019 8:15:48 PM,19864,3942,6827,5708,10094,8769,1746,121929,47,77,70,255
1/9/2019 8:15:49 PM,7655,9685,8884,8896,14875,11879,5563,110297,47,84,63,255
1/9/2019 8:15:50 PM,12922,9508,10241,7062,3932,65380,3286,87819,47,74,60,255
1/9/2019 8:15:51 PM,4485,13527,11395,8461,5522,12072,8279,94278,47,67,61,255
1/9/2019 8:15:52 PM,7005,6251,13867,27291,5754,38571,4307,104578,47,51,57,255
1/9/2019 8:15:53 PM,10372,24206,12974,9550,9033,16914,5112,81226,47,40,63,255
1/9/2019 8:15:54 PM,10512,7448,3457,8057,8027,21751,6577,85432,47,56,63,255
1/9/2019 8:15:55 PM,15063,2692,15005,3362,4979,44743,7921,117492,47,50,54,255
1/9/2019 8:15:56 PM,3369,6575,10944,6146,7785,7118,12578,94168,47,63,64,255
1/9/2019 8:15:57 PM,18643,10475,13671,5047,6347,25920,4420,97408,47,60,60,255
1/9/2019 8:15:58 PM,6245,17019,35477,5715,6445,9830,6388,97486,47,50,77,255
1/9/2019 8:15:59 PM,2498,8203,7006,3686,7585,6773,7206,66566,47,66,83,255
1/9/2019 8:16:00 PM,1473,17472,2563,10793,5920,9329,11665,89659,47,61,83,255
1/9/2019 8:16:01 PM,26542,3733,24935,4912,13427,12620,5863,75061,47,70,87,255
1/9/2019 8:16:02 PM,14394,24372,9894,10089,6648,5899,3058,104959,47,77,83,255
1/9/2019 8:16:03 PM,13316,6624,28552,5783,5236,5694,2679,65049,47,66,90,255
1/9/2019 8:16:04 PM,8255,7352,36753,3501,6299,10243,3994,73713,47,61,97,255
1/9/2019 8:16:05 PM,11522,26416,22347,7600,12112,18539,6035,87808,47,53,100,255
1/9/2019 8:16:06 PM,86687,11762,9776,7957,5925,17768,3045,82643,47,53,93,255
1/9/2019 8:16:07 PM,5551,12615,9931,4783,7096,32458,7640,88941,47,51,83,255
1/9/2019 8:16:08 PM,14278,22059,28662,15994,17519,31187,3933,82406,47,60,74,255
1/9/2019 8:16:09 PM,19798,5910,13849,13689,14616,12341,8175,110505,47,69,66,255
1/9/2019 8:16:10 PM,35122,13503,19205,12801,7623,34755,8940,124695,47,66,64,255
