Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/9/2019 8:13:53 PM,15541,10650,3216,9268,5941,6504,8614,120361,48,80,57,255
1/9/2019 8:13:54 PM,21121,3878,42814,10955,8659,10776,8352,113888,48,75,63,255
1/9/2019 8:13:55 PM,2494,4894,34270,8138,19150,14623,10524,83926,48,74,66,255
1/9/2019 8:13:56 PM,16771,1800,18888,1517,11943,7316,8887,95218,48,81,83,255
1/9/2019 8:13:57 PM,7003,13757,14963,5602,3767,55659,4508,83449,48,63,80,255
1/9/2019 8:13:58 PM,1277,7859,6019,4038,8472,13650,5786,62553,48,69,70,255
1/9/2019 8:13:59 PM,5935,812,25047,8109,8700,19298,4857,60931,48,64,69,255
1/9/2019 8:14:00 PM,22789,16137,15991,6132,4467,5261,4433,108080,48,51,75,255
1/9/2019 8:14:01 PM,11314,10848,17898,3979,7681,20512,4296,77859,48,64,80,255
1/9/2019 8:14:02 PM,16372,4440,4030,4472,8261,7900,3108,118409,48,69,78,255
1/9/2019 8:14:03 PM,5647,585,12700,2643,4607,5019,16250,90728,48,70,81,255
1/9/2019 8:14:04 PM,3172,9464,22189,8998,8048,14044,8725,68713,48,77,77,255
1/9/2019 8:14:05 PM,15477,3873,12357,11463,7352,8139,13084,97628,48,83,74,255
1/9/2019 8:14:06 PM,2155,12001,20143,4782,10280,15457,3721,85573,48,75,80,255
1/9/2019 8:14:07 PM,9996,11895,21261,8559,8653,30695,12307,36901,48,67,78,255
1/9/2019 8:14:08 PM,62649,3331,8593,11107,6526,20518,4432,130463,48,69,67,255
1/9/2019 8:14:09 PM,3341,11312,24035,11631,6765,4422,3456,99526,48,63,77,255
1/9/2019 8:14:10 PM,6218,7817,15248,7515,3900,14163,8984,71192,48,56,75,255
1/9/2019 8:14:11 PM,12845,21335,15704,7839,6405,8470,8547,86318,48,56,81,255
1/9/2019 8:14:12 PM,5385,23014,20902,11356,19847,36784,5098,102993,48,57,87,255
1/9/2019 8:14:13 PM,3675,9068,13848,8303,7312,9780,5809,73962,48,61,81,255
1/9/2019 8:14:14 PM,9458,7645,18447,10077,7002,21893,12320,73032,48,64,80,255
1/9/2019 8:14:15 PM,11445,3629,21448,8549,6534,4515,5292,86897,48,67,77,255
1/9/2019 8:14:16 PM,5315,325,12627,8028,12970,8839,10466,119963,48,77,75,255
1/9/2019 8:14:17 PM,9044,57220,7579,6370,16007,1692,8067,114249,48,77,83,255
1/9/2019 8:14:18 PM,12228,9118,11162,4933,5111,28842,9307,89850,48,74,81,255
