Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 8:17:08 PM,3081,18287,11167,14591,7142,42726,14079,338480,47,70,56,255
1/2/2019 8:17:09 PM,405297,8834,5252,3921,11408,3967,9812,257882,47,83,63,255
1/2/2019 8:17:10 PM,16761,5638,29842,10245,5847,50163,7697,244335,47,74,54,255
1/2/2019 8:17:11 PM,4256,5722,16901,13080,7971,21336,12827,142809,47,61,57,255
1/2/2019 8:17:12 PM,81224,2001,3955,9338,17820,9284,7564,119044,33,81,48,255
1/2/2019 8:17:13 PM,4695,1229,6852,2717,3540,1793,1867,39116,33,77,51,255
1/2/2019 8:17:14 PM,8730,8254,52489,3907,8291,8186,11608,151494,33,81,67,255
1/2/2019 8:17:15 PM,3948,5198,18192,24060,5200,32164,8580,120258,33,77,64,255
1/2/2019 8:17:16 PM,3354,5323,11884,7099,7840,13547,11774,120450,33,63,77,255
1/2/2019 8:17:17 PM,5896,7589,28462,10146,10558,7508,7812,124453,33,60,80,255
1/2/2019 8:17:18 PM,6901,18109,11355,4932,13093,9764,20634,101345,33,67,69,255
1/2/2019 8:17:19 PM,1972,6900,6044,3052,16883,8037,9136,98353,33,87,70,255
1/2/2019 8:17:20 PM,355750,10491,21060,4952,7562,13524,3313,131750,51,83,78,255
1/2/2019 8:17:21 PM,3415,744,2532,7413,2834,15517,1811,23818,51,78,56,255
1/2/2019 8:17:22 PM,5173,6751,2081,6297,9070,8046,4029,110224,51,81,48,255
1/2/2019 8:17:23 PM,14851,4768,3283,7920,14185,9598,4350,106512,51,81,43,255
1/2/2019 8:17:24 PM,683,2427,15847,16950,7115,6202,6327,106009,51,87,35,255
1/2/2019 8:17:25 PM,543100,2664,9876,9410,8925,11195,2484,136268,41,94,47,255
1/2/2019 8:17:26 PM,576818,9489,5253,6284,4235,26454,2620,25405,41,81,47,255
1/2/2019 8:17:27 PM,565723,44068,39221,26898,11700,95229,9141,119849,60,61,54,255
1/2/2019 8:17:28 PM,8936,20011,16735,19630,10954,501259,4734,127196,60,38,35,255
1/2/2019 8:17:29 PM,5756,35682,54359,8120,6100,13571,3455,122642,60,23,51,255
1/2/2019 8:17:30 PM,4257,9436,18722,5861,4809,5059,2749,142255,60,24,64,255
1/2/2019 8:17:31 PM,15743,3609,3764,5683,5938,6834,3304,127820,60,40,61,255
1/2/2019 8:17:32 PM,24928,2758,13118,6508,7625,14967,6385,118694,60,60,80,255
1/2/2019 8:17:33 PM,3553,9946,3081,7789,12787,8445,2553,123965,60,80,63,255
