Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 8:16:13 PM,2169,4497,12964,5205,11429,11052,5415,147602,38,91,81,255
1/2/2019 8:16:14 PM,16297,5071,3817,9380,18771,13010,8773,144299,38,100,63,255
1/2/2019 8:16:15 PM,6376,2867,25984,5836,11471,6586,12573,126137,38,94,70,255
1/2/2019 8:16:16 PM,10206,9598,54808,7542,16082,14029,3079,151338,38,100,78,255
1/2/2019 8:16:17 PM,8892,8347,24466,4578,7763,16168,4409,158602,38,91,84,255
1/2/2019 8:16:18 PM,1232,4044,14377,8318,5491,10211,5346,136499,38,77,96,255
1/2/2019 8:16:19 PM,166278,1720,9777,12839,15463,24834,13081,89163,40,80,80,255
1/2/2019 8:16:20 PM,13691,3523,16667,5132,4583,25179,1690,23855,40,74,69,255
1/2/2019 8:16:21 PM,14210,12865,29419,4524,9814,9979,7684,105190,40,75,74,255
1/2/2019 8:16:22 PM,12656,5894,10794,2485,10785,11100,11193,101849,40,81,74,255
1/2/2019 8:16:23 PM,20124,3016,28775,8284,9771,16055,11738,68092,40,74,87,255
1/2/2019 8:16:24 PM,3772,16589,15260,9378,4466,13105,5667,77318,40,75,93,255
1/2/2019 8:16:25 PM,6232,1520,4932,4184,14926,3382,1763,106500,40,90,77,255
1/2/2019 8:16:26 PM,15392,2877,8059,2409,9740,4249,5913,72096,40,91,74,255
1/2/2019 8:16:27 PM,26147,10880,17987,10007,4951,8631,4971,95683,40,84,77,255
1/2/2019 8:16:28 PM,37575,13885,36431,8107,7557,20657,7092,76971,33,83,78,255
1/2/2019 8:16:29 PM,9272,13945,2937,2610,2535,26215,1866,19696,33,56,84,255
1/2/2019 8:16:30 PM,11611,3241,23610,3268,7671,10359,4697,78752,33,47,91,255
1/2/2019 8:16:31 PM,22073,12311,2271,5183,10342,26578,5808,87356,33,53,80,255
1/2/2019 8:16:32 PM,168891,35882,4037,6678,7935,7798,7530,94131,39,56,81,255
1/2/2019 8:16:33 PM,12517,4471,3184,3141,2939,8180,2765,25279,39,66,81,255
1/2/2019 8:16:34 PM,6402,7993,9464,7369,11288,11366,7406,90617,39,70,75,255
1/2/2019 8:16:35 PM,8717,11835,63410,6310,4464,5885,7207,90636,39,60,94,255
1/2/2019 8:16:36 PM,2411,12982,4759,9414,7247,19576,5685,82337,39,61,80,255
1/2/2019 8:16:37 PM,5498,2663,4937,3285,7787,7576,6910,97619,39,69,75,255
1/2/2019 8:16:38 PM,2777,10841,25338,6994,7420,3984,6194,116873,39,64,84,255
