Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/31/2018 11:17:05 PM,5089,2706,9328,2057,5005,79824,5344,37693,51,57,43,255
12/31/2018 11:17:06 PM,15331,14183,2607,9269,7136,9400,3960,17730,51,61,50,255
12/31/2018 11:17:07 PM,45780,6077,19335,16570,7089,63907,2865,10350,51,48,44,255
12/31/2018 11:17:08 PM,8784,8001,2143,3755,4325,41386,8419,17177,51,41,27,255
12/31/2018 11:17:09 PM,10619,13623,14154,7812,5501,14648,9342,27437,51,48,44,255
12/31/2018 11:17:10 PM,10665,9910,2009,7743,8754,25752,4924,19943,51,54,35,255
12/31/2018 11:17:11 PM,9023,1492,7472,6582,8524,7886,4803,45195,51,63,35,255
12/31/2018 11:17:12 PM,31387,18510,8250,4352,9160,18321,9533,29185,51,78,40,255
12/31/2018 11:17:13 PM,8856,38054,17069,2803,4827,8030,3509,24920,51,77,40,255
12/31/2018 11:17:14 PM,8296,737,14062,9088,8654,17572,11211,10391,51,64,61,255
12/31/2018 11:17:15 PM,4192,24994,18956,4964,5096,26913,4569,16957,51,60,64,255
12/31/2018 11:17:16 PM,9377,8327,2259,5594,5648,7557,9311,25782,51,44,75,255
12/31/2018 11:17:17 PM,3370,20544,60502,8179,5597,23546,9987,28588,51,54,69,255
12/31/2018 11:17:18 PM,86030,98004,25285,7334,13399,34916,7857,42994,51,54,64,255
12/31/2018 11:17:19 PM,23480,9501,7837,6634,12560,4888,7784,41594,51,50,78,255
12/31/2018 11:17:20 PM,33825,35492,19226,6785,11305,5813,3157,23726,51,64,77,255
12/31/2018 11:17:21 PM,5911,111659,5721,9958,13287,16973,3271,29440,51,61,88,255
12/31/2018 11:17:22 PM,11636,70439,14283,6833,11069,13977,3119,19640,51,56,93,255
12/31/2018 11:17:23 PM,4591,215655,12485,5500,15578,9801,11365,20376,51,63,93,255
12/31/2018 11:17:24 PM,13342,64735,1217,5678,9213,11908,3778,22469,51,40,100,255
12/31/2018 11:17:25 PM,5317,66222,436,6107,7699,21318,6486,43285,51,35,100,255
12/31/2018 11:17:26 PM,15593,157313,8430,5046,8966,13074,4698,34936,51,38,100,255
12/31/2018 11:17:27 PM,97742,115105,45784,5666,9093,163832,11350,36422,51,27,100,255
12/31/2018 11:17:28 PM,41324,14874,5940,6550,23515,34960,9496,23778,48,34,91,255
12/31/2018 11:17:29 PM,9748,6546,3869,11950,4870,14174,934,5113,48,34,77,255
12/31/2018 11:17:30 PM,224020,21797,5153,11727,6159,28277,3853,29840,48,40,63,255
