Time,Raw_EEGS
,
12/31/2018 11:17:04 PM,69
12/31/2018 11:17:04 PM,42
12/31/2018 11:17:04 PM,53
12/31/2018 11:17:04 PM,88
12/31/2018 11:17:04 PM,97
12/31/2018 11:17:04 PM,55
12/31/2018 11:17:04 PM,21
12/31/2018 11:17:04 PM,21
12/31/2018 11:17:04 PM,37
12/31/2018 11:17:04 PM,42
12/31/2018 11:17:04 PM,58
12/31/2018 11:17:04 PM,56
12/31/2018 11:17:04 PM,42
12/31/2018 11:17:04 PM,48
12/31/2018 11:17:04 PM,58
12/31/2018 11:17:04 PM,61
12/31/2018 11:17:04 PM,56
12/31/2018 11:17:04 PM,35
12/31/2018 11:17:04 PM,27
12/31/2018 11:17:04 PM,53
12/31/2018 11:17:04 PM,89
12/31/2018 11:17:04 PM,88
12/31/2018 11:17:04 PM,48
12/31/2018 11:17:04 PM,20
12/31/2018 11:17:04 PM,5
12/31/2018 11:17:04 PM,2
12/31/2018 11:17:04 PM,9
12/31/2018 11:17:04 PM,37
12/31/2018 11:17:04 PM,69
12/31/2018 11:17:04 PM,71
12/31/2018 11:17:04 PM,57
12/31/2018 11:17:04 PM,71
12/31/2018 11:17:04 PM,70
12/31/2018 11:17:04 PM,34
12/31/2018 11:17:04 PM,0
12/31/2018 11:17:04 PM,-20
12/31/2018 11:17:04 PM,-13
12/31/2018 11:17:04 PM,7
12/31/2018 11:17:04 PM,40
12/31/2018 11:17:04 PM,71
12/31/2018 11:17:04 PM,92
12/31/2018 11:17:04 PM,87
12/31/2018 11:17:04 PM,67
12/31/2018 11:17:04 PM,51
12/31/2018 11:17:04 PM,36
12/31/2018 11:17:04 PM,18
12/31/2018 11:17:04 PM,3
12/31/2018 11:17:04 PM,-9
12/31/2018 11:17:04 PM,-2
12/31/2018 11:17:04 PM,38
12/31/2018 11:17:04 PM,70
12/31/2018 11:17:04 PM,74
12/31/2018 11:17:04 PM,80
12/31/2018 11:17:04 PM,91
12/31/2018 11:17:04 PM,87
12/31/2018 11:17:04 PM,66
12/31/2018 11:17:04 PM,37
12/31/2018 11:17:04 PM,29
12/31/2018 11:17:04 PM,43
12/31/2018 11:17:04 PM,59
12/31/2018 11:17:04 PM,64
12/31/2018 11:17:04 PM,69
12/31/2018 11:17:04 PM,80
12/31/2018 11:17:04 PM,64
12/31/2018 11:17:04 PM,36
12/31/2018 11:17:04 PM,21
12/31/2018 11:17:04 PM,24
12/31/2018 11:17:04 PM,33
12/31/2018 11:17:04 PM,29
12/31/2018 11:17:04 PM,23
12/31/2018 11:17:04 PM,34
12/31/2018 11:17:04 PM,44
12/31/2018 11:17:04 PM,34
12/31/2018 11:17:04 PM,8
12/31/2018 11:17:04 PM,0
12/31/2018 11:17:04 PM,20
12/31/2018 11:17:04 PM,44
12/31/2018 11:17:04 PM,48
12/31/2018 11:17:04 PM,40
12/31/2018 11:17:04 PM,41
12/31/2018 11:17:04 PM,41
12/31/2018 11:17:04 PM,39
12/31/2018 11:17:04 PM,52
12/31/2018 11:17:04 PM,66
12/31/2018 11:17:04 PM,64
12/31/2018 11:17:04 PM,48
12/31/2018 11:17:04 PM,51
12/31/2018 11:17:04 PM,73
12/31/2018 11:17:04 PM,84
12/31/2018 11:17:04 PM,84
12/31/2018 11:17:04 PM,72
12/31/2018 11:17:04 PM,71
12/31/2018 11:17:04 PM,59
12/31/2018 11:17:04 PM,45
12/31/2018 11:17:04 PM,58
12/31/2018 11:17:04 PM,58
12/31/2018 11:17:04 PM,37
12/31/2018 11:17:04 PM,21
12/31/2018 11:17:04 PM,26
12/31/2018 11:17:04 PM,27
12/31/2018 11:17:04 PM,39
12/31/2018 11:17:04 PM,66
12/31/2018 11:17:04 PM,100
12/31/2018 11:17:04 PM,121
12/31/2018 11:17:04 PM,129
12/31/2018 11:17:04 PM,104
12/31/2018 11:17:04 PM,57
12/31/2018 11:17:04 PM,28
12/31/2018 11:17:04 PM,22
12/31/2018 11:17:04 PM,34
12/31/2018 11:17:04 PM,53
12/31/2018 11:17:04 PM,80
12/31/2018 11:17:04 PM,86
12/31/2018 11:17:04 PM,72
12/31/2018 11:17:04 PM,69
12/31/2018 11:17:04 PM,85
12/31/2018 11:17:04 PM,85
12/31/2018 11:17:04 PM,66
12/31/2018 11:17:04 PM,51
12/31/2018 11:17:05 PM,57
12/31/2018 11:17:05 PM,75
12/31/2018 11:17:05 PM,80
12/31/2018 11:17:05 PM,74
12/31/2018 11:17:05 PM,80
12/31/2018 11:17:05 PM,90
12/31/2018 11:17:05 PM,70
12/31/2018 11:17:05 PM,37
12/31/2018 11:17:05 PM,33
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,56
12/31/2018 11:17:05 PM,44
12/31/2018 11:17:05 PM,35
12/31/2018 11:17:05 PM,55
12/31/2018 11:17:05 PM,68
12/31/2018 11:17:05 PM,69
12/31/2018 11:17:05 PM,61
12/31/2018 11:17:05 PM,16
12/31/2018 11:17:05 PM,-21
12/31/2018 11:17:05 PM,-3
12/31/2018 11:17:05 PM,27
12/31/2018 11:17:05 PM,51
12/31/2018 11:17:05 PM,57
12/31/2018 11:17:05 PM,44
12/31/2018 11:17:05 PM,35
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,64
12/31/2018 11:17:05 PM,51
12/31/2018 11:17:05 PM,36
12/31/2018 11:17:05 PM,42
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,56
12/31/2018 11:17:05 PM,66
12/31/2018 11:17:05 PM,50
12/31/2018 11:17:05 PM,43
12/31/2018 11:17:05 PM,65
12/31/2018 11:17:05 PM,81
12/31/2018 11:17:05 PM,77
12/31/2018 11:17:05 PM,69
12/31/2018 11:17:05 PM,38
12/31/2018 11:17:05 PM,6
12/31/2018 11:17:05 PM,16
12/31/2018 11:17:05 PM,42
12/31/2018 11:17:05 PM,57
12/31/2018 11:17:05 PM,44
12/31/2018 11:17:05 PM,22
12/31/2018 11:17:05 PM,13
12/31/2018 11:17:05 PM,21
12/31/2018 11:17:05 PM,36
12/31/2018 11:17:05 PM,55
12/31/2018 11:17:05 PM,70
12/31/2018 11:17:05 PM,57
12/31/2018 11:17:05 PM,50
12/31/2018 11:17:05 PM,50
12/31/2018 11:17:05 PM,68
12/31/2018 11:17:05 PM,74
12/31/2018 11:17:05 PM,59
12/31/2018 11:17:05 PM,53
12/31/2018 11:17:05 PM,43
12/31/2018 11:17:05 PM,24
12/31/2018 11:17:05 PM,16
12/31/2018 11:17:05 PM,27
12/31/2018 11:17:05 PM,58
12/31/2018 11:17:05 PM,75
12/31/2018 11:17:05 PM,59
12/31/2018 11:17:05 PM,52
12/31/2018 11:17:05 PM,66
12/31/2018 11:17:05 PM,66
12/31/2018 11:17:05 PM,39
12/31/2018 11:17:05 PM,17
12/31/2018 11:17:05 PM,4
12/31/2018 11:17:05 PM,4
12/31/2018 11:17:05 PM,12
12/31/2018 11:17:05 PM,35
12/31/2018 11:17:05 PM,54
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,40
12/31/2018 11:17:05 PM,51
12/31/2018 11:17:05 PM,64
12/31/2018 11:17:05 PM,67
12/31/2018 11:17:05 PM,54
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,64
12/31/2018 11:17:05 PM,76
12/31/2018 11:17:05 PM,77
12/31/2018 11:17:05 PM,81
12/31/2018 11:17:05 PM,73
12/31/2018 11:17:05 PM,68
12/31/2018 11:17:05 PM,71
12/31/2018 11:17:05 PM,58
12/31/2018 11:17:05 PM,36
12/31/2018 11:17:05 PM,26
12/31/2018 11:17:05 PM,36
12/31/2018 11:17:05 PM,49
12/31/2018 11:17:05 PM,51
12/31/2018 11:17:05 PM,52
12/31/2018 11:17:05 PM,53
12/31/2018 11:17:05 PM,57
12/31/2018 11:17:05 PM,59
12/31/2018 11:17:05 PM,51
12/31/2018 11:17:05 PM,43
12/31/2018 11:17:05 PM,28
12/31/2018 11:17:05 PM,16
12/31/2018 11:17:05 PM,32
12/31/2018 11:17:05 PM,58
12/31/2018 11:17:05 PM,60
12/31/2018 11:17:05 PM,43
12/31/2018 11:17:05 PM,37
