Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/31/2018 11:44:22 PM,223534,10001,12293,10390,5660,29557,8055,714576,61,51,77,255
12/31/2018 11:44:23 PM,85465,17394,27810,25225,6555,68376,5401,676914,61,48,77,255
12/31/2018 11:44:24 PM,477774,15099,19980,26451,6772,27897,6299,646948,53,43,78,255
12/31/2018 11:44:25 PM,7964,4153,3457,5487,6922,80334,2302,147122,53,38,54,255
12/31/2018 11:44:26 PM,8635,6264,3769,7588,3905,7195,4886,128442,53,44,56,255
12/31/2018 11:44:27 PM,5658,1070,3284,9583,8907,2666,4059,130206,53,70,48,255
12/31/2018 11:44:28 PM,3839,6841,4802,4251,8726,6235,1750,128927,53,84,48,255
12/31/2018 11:44:29 PM,9631,3326,9793,5653,7679,3926,3232,106340,53,100,70,255
12/31/2018 11:44:30 PM,5974,2503,10562,1589,8019,3185,7082,100057,53,100,80,255
12/31/2018 11:44:31 PM,3830,2908,5273,5075,7591,5928,6467,127204,53,100,87,255
12/31/2018 11:44:32 PM,8973,7752,7020,3827,7355,5857,1617,128733,53,96,90,255
12/31/2018 11:44:33 PM,3649,1178,2864,1189,5102,10043,3911,120366,53,96,78,255
12/31/2018 11:44:34 PM,9155,1853,4795,2192,6978,8603,2561,97487,53,94,66,255
12/31/2018 11:44:35 PM,6507,2993,6332,3069,7263,17031,3350,138368,53,90,64,255
12/31/2018 11:44:36 PM,2069,1902,6441,6301,4217,23529,5868,117161,53,81,51,255
12/31/2018 11:44:37 PM,4324,9814,1495,8239,5930,15101,4873,116843,53,77,56,255
12/31/2018 11:44:38 PM,1910,1544,12417,8875,7277,3761,5289,106750,53,77,64,255
12/31/2018 11:44:39 PM,11041,15111,12818,7262,6093,7638,6277,99599,53,69,78,255
12/31/2018 11:44:40 PM,5566,1920,8358,11757,7231,10801,5848,114921,53,80,83,255
12/31/2018 11:44:41 PM,2405,2488,4309,13031,7963,3111,3369,101655,53,91,80,255
12/31/2018 11:44:42 PM,9879,4942,5725,6575,12983,7659,5087,122335,53,94,74,255
12/31/2018 11:44:43 PM,4967,8861,3067,5050,3951,3570,3029,128244,53,100,69,255
12/31/2018 11:44:44 PM,9708,4780,4695,3415,6419,12684,2994,91962,53,97,70,255
12/31/2018 11:44:45 PM,2629,10913,7643,11873,6745,16985,4781,150352,53,84,78,255
12/31/2018 11:44:46 PM,187457,4786,7377,4220,6849,11636,4575,215884,53,77,81,255
12/31/2018 11:44:47 PM,4873,4737,13153,2335,7811,5339,8657,224182,53,80,83,255
