Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/7/2019 9:59:04 PM,134540,1509,4911,9738,6262,26561,3703,226548,38,81,37,255
1/7/2019 9:59:05 PM,2537,1926,11484,5690,1703,10363,1912,75023,38,66,41,255
1/7/2019 9:59:06 PM,5646,5444,144317,13972,5084,21051,2616,109501,38,41,60,255
1/7/2019 9:59:07 PM,36718,5075,1695,5937,6294,7986,7237,40835,38,54,60,255
1/7/2019 9:59:08 PM,3889,5543,6518,11098,14610,41407,3708,63881,38,57,61,255
1/7/2019 9:59:09 PM,10920,2011,44837,6543,7224,10700,6749,41436,38,63,67,255
1/7/2019 9:59:10 PM,1221,8551,2619,2834,5607,3460,4841,52009,38,87,57,255
1/7/2019 9:59:11 PM,13771,3405,13023,7437,6822,22900,6484,30711,38,78,60,255
1/7/2019 9:59:12 PM,7201,3682,7647,6773,7473,35815,4597,36540,38,74,63,255
1/7/2019 9:59:13 PM,9092,5746,17030,12248,25867,10547,6510,37058,38,90,51,255
1/7/2019 9:59:14 PM,5982,3056,5326,3964,10825,14774,5126,34082,38,91,43,255
1/7/2019 9:59:15 PM,6716,968,1245,5553,7357,4616,9146,44169,38,100,34,255
1/7/2019 9:59:16 PM,5091,3011,17188,2669,13272,6137,11946,59386,38,100,44,255
1/7/2019 9:59:17 PM,2975,6393,49677,7464,15096,14847,8923,19471,38,100,51,255
1/7/2019 9:59:18 PM,3123,12615,33305,7873,5799,8378,8250,46428,38,90,66,255
1/7/2019 9:59:19 PM,8856,9136,33678,5184,5618,19986,6114,37504,38,66,84,255
1/7/2019 9:59:20 PM,2792,11432,15965,20655,4214,17398,4646,30567,38,53,81,255
1/7/2019 9:59:21 PM,2795,13636,14982,3630,6664,3418,9848,44873,38,53,84,255
1/7/2019 9:59:22 PM,6427,230,34795,5880,5469,6215,4372,30935,38,53,83,255
1/7/2019 9:59:23 PM,9354,1608,11196,3694,6685,9977,3964,40412,38,64,78,255
1/7/2019 9:59:24 PM,1632,10971,54317,12141,20590,13732,4029,49879,38,74,84,255
1/7/2019 9:59:25 PM,2708,2816,35014,4346,7510,10188,2352,24050,38,70,83,255
1/7/2019 9:59:26 PM,31072,3915,16493,29177,9216,12580,7133,29581,38,78,70,255
1/7/2019 9:59:27 PM,106289,15434,18810,8081,14668,6587,9465,35166,38,81,75,255
1/7/2019 9:59:28 PM,16946,16948,8273,8172,11539,43398,9577,36586,38,77,66,255
1/7/2019 9:59:29 PM,12328,6672,32115,7106,9451,9808,5741,49618,38,78,64,255
