Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/31/2018 10:21:46 PM,2760,10803,946,5919,6556,7074,2344,141253,76,64,50,255
12/31/2018 10:21:47 PM,4801,424,4860,10969,7893,10861,3772,149765,76,87,44,255
12/31/2018 10:21:48 PM,168830,8448,9617,4201,4580,16063,6822,71684,76,96,64,255
12/31/2018 10:21:49 PM,203284,7557,8079,10668,14763,26932,6285,53280,76,88,60,255
12/31/2018 10:21:50 PM,451315,41169,10924,27917,13532,48813,3575,50339,54,78,57,255
12/31/2018 10:21:51 PM,7882,7254,7833,20963,3832,152425,3535,66902,54,47,51,255
12/31/2018 10:21:52 PM,1586,1100,1870,8593,9904,16334,5748,61386,54,60,29,255
12/31/2018 10:21:53 PM,6502,5365,3090,10476,7156,7102,10062,84183,54,61,30,255
12/31/2018 10:21:54 PM,2621,3457,7455,6949,6754,27752,2866,52369,54,64,23,255
12/31/2018 10:21:55 PM,13297,7321,3123,908,8062,8015,4139,44950,54,94,41,255
12/31/2018 10:21:56 PM,3684,5310,6724,6030,16199,18260,3524,57397,54,96,54,255
12/31/2018 10:21:57 PM,5473,1873,2607,6273,20615,6966,1722,61908,54,100,44,255
12/31/2018 10:21:58 PM,14198,3269,2646,11249,7953,17319,3195,65230,54,100,41,255
12/31/2018 10:21:59 PM,4033,4382,6283,2089,5606,6074,4052,36888,54,97,43,255
12/31/2018 10:22:00 PM,21703,5142,4340,3041,5949,22273,7670,76540,54,81,43,255
12/31/2018 10:22:01 PM,2959,3840,6794,3505,6542,30592,7384,78091,54,60,51,255
12/31/2018 10:22:02 PM,56902,4280,2379,5228,4631,11296,5601,58132,54,57,57,255
12/31/2018 10:22:03 PM,3359422,18645,14515,8670,5468,63306,4057,54328,47,43,53,255
12/31/2018 10:22:04 PM,2347,31949,14786,15787,9235,379392,9332,33915,47,24,43,255
12/31/2018 10:22:05 PM,7205,1583,2729,2221,7698,10075,7572,54410,47,37,41,255
12/31/2018 10:22:06 PM,832,13374,7760,8968,4872,15307,4445,55933,47,29,50,255
12/31/2018 10:22:07 PM,4210,5326,6614,3898,8976,5226,4979,56425,47,50,53,255
12/31/2018 10:22:08 PM,2610,1495,7561,4211,4122,18514,5269,56975,47,67,63,255
12/31/2018 10:22:09 PM,5336,7781,1357,8644,4385,11857,2665,43457,47,60,67,255
12/31/2018 10:22:10 PM,410249,6021,3235,6518,4654,7086,4135,63758,47,66,64,255
12/31/2018 10:22:11 PM,4180,2300,13384,5006,7601,36093,7080,62435,47,54,60,255
