Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 9:33:02 PM,126524,15811,9352,7096,10076,34617,9865,499726,72,74,75,255
1/2/2019 9:33:03 PM,82816,6687,19938,4034,7945,16732,7665,376864,72,83,81,255
1/2/2019 9:33:04 PM,59255,8615,39713,11956,6674,56309,8469,436418,72,77,80,255
1/2/2019 9:33:05 PM,23868,5495,11864,5402,5696,19421,8601,478432,72,77,81,255
1/2/2019 9:33:06 PM,27869,5147,14432,6049,8943,14785,6553,449903,72,81,84,255
1/2/2019 9:33:07 PM,4813,5034,12483,3610,7873,5758,7027,454989,72,88,84,255
1/2/2019 9:33:08 PM,9795,10426,5866,4580,5755,10238,7988,424553,72,100,88,255
1/2/2019 9:33:09 PM,1896,2666,4697,2263,6039,16884,4753,424424,72,100,81,255
1/2/2019 9:33:10 PM,69318,3166,15873,5086,8177,3692,9735,419558,72,100,87,255
1/2/2019 9:33:11 PM,496990,636,7037,1715,1289,7487,1633,106836,72,93,83,255
1/2/2019 9:33:12 PM,4441,24888,20447,8464,15425,216871,1984,388823,72,77,67,255
1/2/2019 9:33:13 PM,270691,6767,35485,4152,9872,7130,4748,355709,72,70,88,255
1/2/2019 9:33:14 PM,6128,19775,35994,6212,7673,36435,2555,413454,72,54,88,255
1/2/2019 9:33:15 PM,13803,1324,11297,3013,9494,6855,10271,412315,72,75,88,255
1/2/2019 9:33:16 PM,117161,2708,3983,3461,5934,6808,5826,357088,72,97,96,255
1/2/2019 9:33:17 PM,8065,23401,6970,6321,5837,29604,7043,339671,72,90,84,255
1/2/2019 9:33:18 PM,19916,14904,83617,4542,16952,3234,4351,379004,72,100,91,255
1/2/2019 9:33:19 PM,4905,19780,3130,3088,7237,9116,7720,455677,72,90,93,255
1/2/2019 9:33:20 PM,3355,5855,12701,1664,7178,9359,4748,391099,72,84,97,255
1/2/2019 9:33:21 PM,6382,5298,10779,5433,5304,9154,2351,399559,72,94,94,255
1/2/2019 9:33:22 PM,9760,4482,17651,3835,14024,11690,5776,393375,72,100,78,255
1/2/2019 9:33:23 PM,4165,2974,9057,3162,9798,8751,6017,326089,72,100,70,255
1/2/2019 9:33:24 PM,28295,3704,6074,3178,7424,12410,6730,446242,72,100,61,255
1/2/2019 9:33:25 PM,147950,2635,4200,3390,8256,6621,3845,351102,72,100,54,255
1/2/2019 9:33:26 PM,306932,1488,17055,11513,12895,69148,5754,360330,72,100,43,255
1/2/2019 9:33:27 PM,8965,23407,8048,5576,4514,26254,5579,330621,72,90,48,255
