Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 9:38:03 PM,9702,5814,15735,5126,23170,10074,7518,214135,62,66,50,255
1/2/2019 9:38:04 PM,5115,10018,21101,5794,13122,15412,2164,177152,62,75,51,255
1/2/2019 9:38:05 PM,1559,3787,55697,7129,11005,15891,6294,150788,62,78,64,255
1/2/2019 9:38:06 PM,1299,5680,6572,6954,6008,15101,4236,110562,62,80,61,255
1/2/2019 9:38:07 PM,10455,6669,1401,2875,8256,21281,4541,143807,62,74,54,255
1/2/2019 9:38:08 PM,3219,5668,7664,12518,3921,9642,8624,160534,62,69,51,255
1/2/2019 9:38:09 PM,161284,2929,155956,5687,8740,6126,3755,140577,49,63,63,255
1/2/2019 9:38:10 PM,6005,8994,85057,23092,22797,30762,8414,138808,49,61,69,255
1/2/2019 9:38:11 PM,1034,350,13931,6250,10726,7419,5287,130075,49,64,77,255
1/2/2019 9:38:12 PM,6392,1800,6213,2360,7161,6682,3408,163467,49,74,77,255
1/2/2019 9:38:13 PM,3639,7294,5640,2067,8076,8620,7199,107473,49,88,57,255
1/2/2019 9:38:14 PM,15087,4915,1816,1891,5481,3357,6544,131428,49,96,53,255
1/2/2019 9:38:15 PM,5275,5767,4622,3287,3335,12285,3692,119980,49,87,53,255
1/2/2019 9:38:16 PM,17310,50,6262,4624,11518,2336,7587,168779,49,94,50,255
1/2/2019 9:38:17 PM,7828,7691,6885,7918,15618,14473,3972,127715,49,96,47,255
1/2/2019 9:38:18 PM,17246,4736,4658,4432,2698,5959,2685,141184,49,88,47,255
1/2/2019 9:38:19 PM,7114,19418,10042,1737,2949,11935,3673,133399,49,83,54,255
1/2/2019 9:38:20 PM,8210,22440,70524,8993,7835,20422,4842,107156,49,61,69,255
1/2/2019 9:38:21 PM,105867,18619,4730,9924,13005,2980,7504,143333,49,60,77,255
1/2/2019 9:38:22 PM,11599,4894,5753,4997,1236,5041,1497,36369,49,54,78,255
1/2/2019 9:38:23 PM,6102,12344,20380,5114,10848,9771,4706,136012,49,64,77,255
1/2/2019 9:38:24 PM,2258,21767,62586,4379,11792,7900,5818,125433,49,67,80,255
1/2/2019 9:38:25 PM,11272,12804,14516,4490,4280,7093,8111,137886,49,57,83,255
1/2/2019 9:38:26 PM,2220,3411,6803,6972,6357,7491,6419,134621,49,69,78,255
1/2/2019 9:38:27 PM,5854,19938,25933,6305,10205,12772,2993,151801,49,66,80,255
1/2/2019 9:38:28 PM,1436,10772,4795,3453,5845,9744,5561,151565,49,69,69,255
