Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/31/2018 11:48:36 PM,5611,11817,2275,6505,6879,13729,2706,483467,44,61,75,255
12/31/2018 11:48:37 PM,98756,3512,2536,2653,3736,10329,2785,496774,44,64,77,255
12/31/2018 11:48:38 PM,9464,1931,1957,2039,2493,1870,1502,114604,44,87,80,255
12/31/2018 11:48:39 PM,4051,3394,6203,6370,6110,9471,5408,314091,44,84,74,255
12/31/2018 11:48:40 PM,6579,3036,1448,7461,8252,3912,8192,75832,44,96,66,255
12/31/2018 11:48:41 PM,3262,4355,2135,6242,19559,9067,4086,76840,44,100,61,255
12/31/2018 11:48:42 PM,12987,3445,3704,10056,11416,10884,4546,84718,44,100,51,255
12/31/2018 11:48:43 PM,4809,3116,4874,3226,17011,13653,4437,71238,44,100,47,255
12/31/2018 11:48:44 PM,9960,10053,6397,4737,5445,3485,7176,62912,44,100,61,255
12/31/2018 11:48:45 PM,8444,3987,6057,4406,15129,6749,5741,71128,44,100,67,255
12/31/2018 11:48:46 PM,13276,3799,4006,3166,4231,10170,10080,61591,44,100,75,255
12/31/2018 11:48:47 PM,9838,7327,1853,3419,7448,10239,1540,83534,44,94,80,255
12/31/2018 11:48:48 PM,10738,3454,9422,14006,10911,5551,4800,73187,44,100,69,255
12/31/2018 11:48:49 PM,7899,10553,2421,15690,3082,9626,6932,88902,44,84,70,255
12/31/2018 11:48:50 PM,3879,5328,2560,7199,6990,15406,755,103783,44,87,66,255
12/31/2018 11:48:51 PM,10033,4997,6561,6061,6662,6008,4172,72346,44,87,69,255
12/31/2018 11:48:52 PM,7367,2179,2678,8611,7238,23572,3240,63053,44,80,60,255
12/31/2018 11:48:53 PM,52891,7729,1816,7786,6226,6845,3990,78237,44,88,60,255
12/31/2018 11:48:54 PM,4680,1532,1622,1612,1658,25186,1164,23279,44,75,51,255
12/31/2018 11:48:55 PM,11098,3760,4529,5127,5536,15271,6430,81516,44,69,47,255
12/31/2018 11:48:56 PM,4164,4866,4136,5599,6928,9714,7516,116672,44,74,57,255
12/31/2018 11:48:57 PM,3944,2383,5663,7235,6425,9132,6641,68121,44,74,54,255
12/31/2018 11:48:58 PM,60976,19400,3839,5321,6525,18120,4829,85030,44,80,70,255
12/31/2018 11:48:59 PM,1061,6826,2298,684,2948,8227,1066,15147,44,78,78,255
12/31/2018 11:49:00 PM,5359,3633,3433,4489,9455,8790,2877,89466,44,81,77,255
12/31/2018 11:49:01 PM,6001,3168,1714,2357,4283,10386,2749,77421,44,81,74,255
