Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/19/2019 7:51:07 PM,90684,20230,6778,16615,8481,39901,10585,38873,59,60,51,255
1/19/2019 7:51:08 PM,8134,1752,2193,4609,4950,23909,4221,8452,59,53,41,255
1/19/2019 7:51:09 PM,19291,3668,6552,38929,11501,25606,8810,27116,59,57,21,255
1/19/2019 7:51:10 PM,10083,21978,16282,14623,22527,16488,8509,39646,59,66,27,255
1/19/2019 7:51:11 PM,1915,43520,22160,18646,17784,23996,10082,13107,59,69,37,255
1/19/2019 7:51:12 PM,19905,10790,21797,26015,19528,18739,5122,17968,59,77,50,255
1/19/2019 7:51:13 PM,44552,11348,14885,23071,13517,29902,12129,13735,59,75,60,255
1/19/2019 7:51:14 PM,20111,15217,14503,6944,10833,9859,4275,39647,59,70,63,255
1/19/2019 7:51:15 PM,9228,24382,21837,18992,14079,69895,8032,24964,59,66,54,255
1/19/2019 7:51:16 PM,65281,10452,21948,11710,8794,47139,8609,14483,59,56,54,255
1/19/2019 7:51:17 PM,21739,7114,19228,5432,11121,24111,7030,41088,59,54,60,255
1/19/2019 7:51:18 PM,21934,10254,8912,8964,18895,31442,4684,21979,59,57,48,255
1/19/2019 7:51:19 PM,4544,16701,31403,43328,8788,17580,7441,12113,59,57,51,255
1/19/2019 7:51:20 PM,8383,34522,14841,11307,8805,14460,6032,26410,59,60,61,255
1/19/2019 7:51:21 PM,12763,41747,23007,50455,13619,17592,2604,23496,59,57,63,255
1/19/2019 7:51:22 PM,4218,49107,31086,74739,12730,13116,7561,29289,59,50,70,255
1/19/2019 7:51:23 PM,34655,36661,29026,35116,19071,22700,13517,24542,59,54,75,255
1/19/2019 7:51:24 PM,7214,9163,19053,25982,17144,13774,5277,12260,59,64,64,255
1/19/2019 7:51:25 PM,22046,46302,40522,32294,19912,14081,3886,14347,59,66,67,255
1/19/2019 7:51:26 PM,4779,35311,58833,12284,22789,33243,4256,17229,59,67,74,255
1/19/2019 7:51:27 PM,18521,7918,20676,5573,6717,15108,8886,31897,59,64,74,255
1/19/2019 7:51:28 PM,13689,941,73543,6451,11926,26257,5086,27032,59,53,84,255
1/19/2019 7:51:29 PM,5735,15947,26266,28085,5432,25872,4760,22434,59,44,81,255
1/19/2019 7:51:30 PM,110268,178048,12453,27503,11229,23530,2465,12389,59,35,88,255
1/19/2019 7:51:31 PM,10332,6333,8710,13101,3308,9894,2292,3178,59,30,83,255
1/19/2019 7:51:32 PM,10591,2810,33979,29662,11079,50704,11711,15805,59,34,69,255
