Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 10:26:01 PM,20904,20334,27118,9566,14635,83557,14026,624104,32,74,44,255
1/2/2019 10:26:02 PM,549966,14692,17315,3379,11362,2953,8637,246925,32,74,63,255
1/2/2019 10:26:03 PM,32429,12103,5756,4385,6487,102245,2797,173456,32,54,60,255
1/2/2019 10:26:04 PM,68648,4331,6500,6771,9259,13706,13304,241909,32,53,60,255
1/2/2019 10:26:05 PM,186814,11885,11521,4523,8577,1419,7831,217077,32,61,70,255
1/2/2019 10:26:06 PM,117661,19792,5980,2428,7104,12939,6376,181638,32,56,67,255
1/2/2019 10:26:07 PM,8231,16113,15615,10578,12704,16656,8370,206568,32,67,84,255
1/2/2019 10:26:08 PM,83482,4806,6953,8066,10270,7413,9196,215597,32,69,87,255
1/2/2019 10:26:09 PM,46121,17271,7849,9073,17553,19293,8592,188376,32,70,77,255
1/2/2019 10:26:10 PM,13491,6448,3145,7361,7870,25923,9363,193364,32,74,60,255
1/2/2019 10:26:11 PM,46955,4472,7690,4181,14218,11199,6706,152384,32,80,51,255
1/2/2019 10:26:12 PM,11458,2686,48336,6162,5479,9490,8821,199412,32,66,67,255
1/2/2019 10:26:13 PM,6487,15053,17553,5082,3660,35234,10598,202496,32,50,70,255
1/2/2019 10:26:14 PM,36620,2887,2610,11171,10475,7160,6366,197732,32,60,69,255
1/2/2019 10:26:15 PM,49851,13980,20759,6198,9720,14971,7778,176000,32,51,80,255
1/2/2019 10:26:16 PM,118068,11658,5713,4644,8975,9296,9328,199528,32,61,67,255
1/2/2019 10:26:17 PM,30670,1799,7056,5739,7330,32820,5238,225177,32,70,54,255
1/2/2019 10:26:18 PM,25442,8095,8396,4090,10847,11412,1998,213537,32,64,67,255
1/2/2019 10:26:19 PM,16190,728,5321,7396,5273,7017,8074,184419,32,70,54,255
1/2/2019 10:26:20 PM,8603,4888,12762,4610,10536,19927,8254,179357,32,69,51,255
1/2/2019 10:26:21 PM,68985,16941,4386,3827,11774,6707,8989,168230,32,75,67,255
1/2/2019 10:26:22 PM,75223,2888,9674,2979,1463,14727,1151,46603,32,60,66,255
1/2/2019 10:26:23 PM,6124,2332,8870,13229,19838,28008,7906,184693,32,61,61,255
1/2/2019 10:26:24 PM,7616,3103,3651,16868,5464,7757,8639,223277,32,63,53,255
1/2/2019 10:26:25 PM,18497,7449,2666,3826,16466,6451,5162,195801,32,69,43,255
1/2/2019 10:26:26 PM,10080,5638,3543,6854,6723,12620,5348,173999,32,84,38,255
