Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 11:21:57 PM,6352,7348,39372,17128,44665,21804,19743,72568,54,90,81,255
12/30/2018 11:21:58 PM,11272,8617,17564,11784,21684,10946,18235,60289,54,91,75,255
12/30/2018 11:21:59 PM,3277,5987,12861,3207,14099,6721,28640,37817,54,100,83,255
12/30/2018 11:22:00 PM,3173,7047,11034,12909,36888,11109,43501,62973,54,100,83,255
12/30/2018 11:22:01 PM,6267,5121,11538,8973,13085,14746,15461,46748,54,100,81,255
12/30/2018 11:22:02 PM,4256,4882,10886,5729,24467,2971,24713,32029,54,100,78,255
12/30/2018 11:22:03 PM,32325,7482,34570,10933,28645,7410,15600,60035,54,100,78,255
12/30/2018 11:22:04 PM,20111,10264,99129,7112,10944,7176,20971,25883,54,87,97,255
12/30/2018 11:22:05 PM,3832,8311,31482,16008,10103,27919,14960,55465,54,78,94,255
12/30/2018 11:22:06 PM,9360,7180,7888,5895,17944,11898,26879,32425,54,74,88,255
12/30/2018 11:22:07 PM,5882,21891,29600,34791,14361,4116,10536,57609,54,66,80,255
12/30/2018 11:22:08 PM,10492,11300,44533,16983,20757,16978,12022,40965,54,77,66,255
12/30/2018 11:22:09 PM,2902,11729,7439,5389,15488,24248,30627,38078,54,87,61,255
12/30/2018 11:22:10 PM,4727,19065,11214,33258,9532,1081,41051,42342,54,80,66,255
12/30/2018 11:22:11 PM,9318,21968,28041,13506,20263,6077,7580,47829,54,81,69,255
12/30/2018 11:22:12 PM,4800,2339,33265,13798,11999,10832,25937,27917,54,80,69,255
12/30/2018 11:22:13 PM,3788,70579,26155,6692,26327,28147,17099,17159,54,75,83,255
12/30/2018 11:22:14 PM,8589,3041,16604,11453,10648,9517,10295,20929,54,77,81,255
12/30/2018 11:22:15 PM,776729,20978,5100,10322,21012,12330,21690,38749,54,80,74,255
12/30/2018 11:22:16 PM,222052,24015,26455,27481,21708,147790,29002,22805,54,70,60,255
12/30/2018 11:22:17 PM,62350,12636,11356,9797,47474,100365,20021,24808,54,78,38,255
12/30/2018 11:22:18 PM,16275,8741,56649,28490,18823,81539,22721,45625,54,69,37,255
12/30/2018 11:22:19 PM,6653,23984,9759,9189,15092,12983,25490,24786,54,64,40,255
12/30/2018 11:22:20 PM,9023,15202,13767,13098,16351,7193,24994,27720,54,77,51,255
12/30/2018 11:22:21 PM,20211,16287,7498,13078,34913,10876,19605,41584,54,84,61,255
12/30/2018 11:22:22 PM,8086,12518,14911,10005,14979,10232,14411,16056,54,93,64,255
