Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 10:18:41 PM,175529,30257,31667,21106,44991,177204,5925,281051,151,63,54,255
1/16/2019 10:18:42 PM,549827,4199,1479,5349,2611,46850,5872,74192,109,50,40,255
1/16/2019 10:18:43 PM,1201600,96343,69249,79466,56920,321899,10033,61728,109,48,30,255
1/16/2019 10:18:44 PM,2049165,11566,4711,13701,13625,9510,9729,283177,109,63,40,255
1/16/2019 10:18:45 PM,39728,7607,17641,5454,6435,50883,2442,92006,109,54,43,255
1/16/2019 10:18:46 PM,136672,2555,1103,3099,4806,25491,1266,78299,109,66,43,255
1/16/2019 10:18:47 PM,123472,1879,2645,4664,3039,95271,2914,84658,109,53,21,255
1/16/2019 10:18:48 PM,76254,10432,1485,4096,5019,10966,4687,90532,109,44,24,255
1/16/2019 10:18:49 PM,1769241,17112,2040,3253,5062,77458,2175,92832,68,40,17,255
1/16/2019 10:18:50 PM,309007,25236,71348,89651,32792,129826,6068,272501,68,40,30,255
1/16/2019 10:18:51 PM,281066,1113,812,3860,546,11905,326,28841,68,43,43,255
1/16/2019 10:18:52 PM,188846,10203,7539,17454,22060,110989,7856,460317,68,41,24,255
1/16/2019 10:18:53 PM,72465,43017,5937,9960,5333,71164,6196,305251,68,40,35,255
1/16/2019 10:18:54 PM,901299,10330,14579,10298,10800,32010,9421,253520,199,41,38,255
1/16/2019 10:18:55 PM,182410,46053,75066,50752,39411,187655,7309,64561,199,51,50,255
1/16/2019 10:18:56 PM,167560,11839,2397,3901,5723,35282,3057,94114,199,48,61,255
1/16/2019 10:18:57 PM,458886,30076,7928,25656,15250,105431,17072,317701,57,56,53,255
1/16/2019 10:18:58 PM,138173,17103,8589,12897,4659,109745,1044,71890,57,40,43,255
1/16/2019 10:18:59 PM,77660,8454,21581,16269,32971,176631,16660,183573,57,43,30,255
1/16/2019 10:19:00 PM,102827,33073,15093,23662,11448,75239,12389,304181,57,41,35,255
1/16/2019 10:19:01 PM,17642,13991,10583,3798,10621,19232,12678,219738,57,50,43,255
1/16/2019 10:19:02 PM,8998,9757,23661,6545,12138,19074,8678,219485,57,66,60,255
1/16/2019 10:19:03 PM,38038,53353,37844,6955,10142,13508,8155,245936,57,61,90,255
1/16/2019 10:19:04 PM,524880,28861,12066,2392,6115,10903,5438,237393,57,63,100,255
1/16/2019 10:19:05 PM,657502,39836,39350,11034,22747,46688,5357,233882,57,60,100,255
1/16/2019 10:19:06 PM,5781,4198,4356,4020,3107,14847,2138,56925,57,54,100,255
