Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 10:27:17 PM,317176,6866,7251,10512,11982,13899,14324,336756,56,87,51,255
1/16/2019 10:27:18 PM,643697,4067,8228,11254,15435,55311,9847,423956,56,87,37,255
1/16/2019 10:27:19 PM,892077,42264,21186,28349,17421,37683,17037,322190,56,80,47,255
1/16/2019 10:27:20 PM,19452,43810,30872,6830,14781,58847,5435,342877,56,69,75,255
1/16/2019 10:27:21 PM,143993,2381,11072,7255,11518,16200,15711,292575,56,67,75,255
1/16/2019 10:27:22 PM,117693,1769,6280,4695,2090,75391,5405,85713,56,51,69,255
1/16/2019 10:27:23 PM,281957,21272,11137,4310,12583,85565,10031,241463,56,48,57,255
1/16/2019 10:27:24 PM,29127,25942,6188,6232,15836,17971,4800,375748,56,56,56,255
1/16/2019 10:27:25 PM,6118,9639,5292,9867,4831,19629,9138,291047,56,48,57,255
1/16/2019 10:27:26 PM,21912,10665,12542,6471,13148,9866,6412,266808,56,67,83,255
1/16/2019 10:27:27 PM,26036,2971,9244,4334,10268,8164,4987,358070,56,80,90,255
1/16/2019 10:27:28 PM,253302,18630,11539,4872,10465,31312,8567,356532,56,75,87,255
1/16/2019 10:27:29 PM,757064,8691,31675,6872,13480,144765,9466,291681,56,69,78,255
1/16/2019 10:27:30 PM,1050095,18323,30727,69953,8624,130727,5746,282701,56,56,63,255
1/16/2019 10:27:31 PM,168732,29772,27593,34019,24621,400677,6258,260229,56,40,44,255
1/16/2019 10:27:32 PM,16496,53227,42059,7468,14344,81109,2667,324500,56,35,50,255
1/16/2019 10:27:33 PM,7868,20799,12483,7876,10003,16743,9048,339585,56,41,67,255
1/16/2019 10:27:34 PM,4362,3459,2456,6248,6296,10594,7306,335950,56,56,69,255
1/16/2019 10:27:35 PM,3055,6628,6726,10711,9485,3068,5192,305710,56,74,88,255
1/16/2019 10:27:36 PM,2172,910,8142,7457,10185,11996,3576,354938,56,84,75,255
1/16/2019 10:27:37 PM,997373,20696,10357,9486,8374,5732,8639,373982,56,87,80,255
1/16/2019 10:27:38 PM,135409,28771,6043,11557,8088,146036,5388,307559,56,70,77,255
1/16/2019 10:27:39 PM,93494,22376,8586,11403,7679,77364,4194,327063,56,56,69,255
1/16/2019 10:27:40 PM,269367,1144,3199,2622,2107,10774,1185,83030,56,48,69,255
1/16/2019 10:27:41 PM,10931,64399,50248,18366,10569,175619,3971,278751,56,34,57,255
1/16/2019 10:27:42 PM,1181397,22911,161181,6036,8251,60653,7339,277914,56,34,81,255
