Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 8:39:51 PM,76930,21442,7023,12168,16379,20634,7723,76486,45,80,75,255
12/30/2018 8:39:52 PM,7040,5592,4275,2786,4231,41490,2884,43681,45,66,60,255
12/30/2018 8:39:53 PM,3776,12990,13887,16229,9903,18677,9593,65082,45,66,54,255
12/30/2018 8:39:54 PM,4023,5465,4734,2169,10772,4878,8928,99938,45,70,54,255
12/30/2018 8:39:55 PM,13192,4402,2619,9738,6317,8752,7474,78256,45,74,48,255
12/30/2018 8:39:56 PM,5580,20115,11302,9337,8474,10007,8153,95266,45,80,63,255
12/30/2018 8:39:57 PM,10687,8325,4123,12938,6897,5547,9069,109091,45,87,61,255
12/30/2018 8:39:58 PM,1884,10738,5502,8147,14026,4158,7357,124728,45,87,63,255
12/30/2018 8:39:59 PM,18597,52562,11193,7395,8558,9739,9547,60542,45,77,83,255
12/30/2018 8:40:00 PM,12472,3471,3881,17578,9366,17139,5536,81033,45,81,64,255
12/30/2018 8:40:01 PM,9262,7992,22271,9557,26859,7008,18408,76279,45,88,67,255
12/30/2018 8:40:02 PM,9852,9966,7530,8406,11298,37762,12060,82545,45,77,61,255
12/30/2018 8:40:03 PM,3238,3494,4380,4689,26159,35448,12957,69459,45,90,34,255
12/30/2018 8:40:04 PM,23732,7182,17714,5587,7731,9765,16890,60792,45,84,50,255
12/30/2018 8:40:05 PM,9183,2248,13946,10594,12601,9114,10195,58431,45,81,47,255
12/30/2018 8:40:06 PM,844,6663,2174,11073,13483,21932,9032,88432,45,88,43,255
12/30/2018 8:40:07 PM,13695,8454,7204,4900,12040,23330,10153,106281,45,81,54,255
12/30/2018 8:40:08 PM,6831,12303,981,7608,10945,9043,8860,80442,45,88,47,255
12/30/2018 8:40:09 PM,4481,24361,5960,8546,8278,37038,7707,84933,45,77,48,255
12/30/2018 8:40:10 PM,6586,2130,16341,9342,10433,19269,5481,70203,45,70,56,255
12/30/2018 8:40:11 PM,15678,2331,14031,10987,16303,11864,9703,105442,45,78,56,255
12/30/2018 8:40:12 PM,2610,14704,23699,12199,12386,15835,9912,97273,45,70,63,255
12/30/2018 8:40:13 PM,4724,23234,11355,2141,14167,16737,6812,67585,45,78,67,255
12/30/2018 8:40:14 PM,4475,2947,7158,13004,16884,16478,5733,79572,45,87,61,255
12/30/2018 8:40:15 PM,11626,6517,50802,10029,15643,26678,7405,66460,45,77,69,255
12/30/2018 8:40:16 PM,24532,7828,20534,8660,10511,20696,16578,78054,45,75,66,255
