Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/1/2019 12:01:10 AM,11420,9376,23728,6166,6318,10066,7314,5379,50,61,38,255
1/1/2019 12:01:11 AM,13133,9772,50469,7650,5375,10050,7942,6480,50,51,47,255
1/1/2019 12:01:12 AM,1471,6990,70008,5215,6719,15811,13742,3940,50,40,61,255
1/1/2019 12:01:13 AM,3178,6885,8436,9076,5682,8252,9255,3590,50,37,61,255
1/1/2019 12:01:14 AM,7625,13778,26109,6838,6650,16740,7524,4870,50,34,60,255
1/1/2019 12:01:15 AM,3460,10132,5388,3961,8379,14076,5632,3603,50,48,50,255
1/1/2019 12:01:16 AM,8130,14663,3706,8898,8172,8142,6566,5058,50,61,38,255
1/1/2019 12:01:17 AM,82483,8741,10227,3147,5671,24470,2958,8305,50,56,37,255
1/1/2019 12:01:18 AM,109926,13292,8584,6073,20300,18672,3095,5132,50,70,29,255
1/1/2019 12:01:19 AM,85833,11612,7727,9646,4371,47550,1767,1544,44,54,23,255
1/1/2019 12:01:20 AM,28840,3038,2875,3061,1798,7065,1007,1022,44,48,20,255
1/1/2019 12:01:21 AM,67119,18190,11739,3382,10554,3614,1893,2976,38,54,29,255
1/1/2019 12:01:22 AM,6543,4410,16971,5667,6694,16650,5673,5677,38,44,30,255
1/1/2019 12:01:23 AM,6456,7130,1829,4911,11057,13561,1346,4797,38,66,30,255
1/1/2019 12:01:24 AM,731080,4648,5641,4711,8172,9974,5215,1722,38,77,30,255
1/1/2019 12:01:25 AM,83200,14964,11762,13610,8285,137819,2477,2936,38,57,13,255
1/1/2019 12:01:26 AM,15899,1049,399,1740,1533,9922,1445,1181,38,54,1,255
1/1/2019 12:01:27 AM,70548,3855,10635,7902,8266,2851,3250,2984,38,54,7,255
1/1/2019 12:01:28 AM,149303,1061,1519,2935,1692,13229,1089,1253,38,41,1,255
1/1/2019 12:01:29 AM,152758,15348,4504,16843,11159,69069,4314,8113,34,50,1,255
1/1/2019 12:01:30 AM,33626,3157,2201,3361,4266,8259,1092,1455,34,60,7,255
1/1/2019 12:01:31 AM,62972,5904,2025,11962,4909,42867,6849,1728,34,43,1,255
1/1/2019 12:01:32 AM,215295,9834,9108,11776,5258,22369,7270,5219,34,44,3,255
1/1/2019 12:01:33 AM,62467,14228,2670,2095,2635,82031,1327,2659,34,29,3,255
1/1/2019 12:01:34 AM,1617,27221,12522,5033,11657,23639,1640,3244,34,23,11,255
1/1/2019 12:01:35 AM,697944,7619,1513,11984,3466,4105,3116,5178,34,34,21,255
