Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/1/2019 12:04:22 AM,7042,817,4941,9894,8421,7717,2191,4306,,100,34,255
1/1/2019 12:04:23 AM,4915,5536,5434,3249,16571,12799,8317,6413,,100,29,255
1/1/2019 12:04:24 AM,4852,7910,6883,4407,10626,12549,7218,2308,,100,17,255
1/1/2019 12:04:25 AM,64962,2415,3243,4119,8406,4642,1498,2360,,100,14,255
1/1/2019 12:04:26 AM,224319,1125,4908,2324,6266,9137,4758,4359,41,100,20,255
1/1/2019 12:04:27 AM,85366,7107,1492,3853,3904,47338,1110,1818,41,81,11,255
1/1/2019 12:04:28 AM,236190,20871,8356,19088,12833,19661,4826,4238,41,75,13,255
1/1/2019 12:04:29 AM,302742,41393,11888,26303,8523,39344,5234,1944,41,47,20,255
1/1/2019 12:04:30 AM,82149,7434,4893,11448,4237,18842,4399,5006,41,30,21,255
1/1/2019 12:04:31 AM,215628,15711,14809,39436,12275,39423,7651,1497,41,41,27,255
1/1/2019 12:04:32 AM,69532,34733,44629,10169,8316,37036,4339,2914,41,24,37,255
1/1/2019 12:04:33 AM,1418188,11892,19082,2088,3291,6874,1130,1251,41,21,51,255
1/1/2019 12:04:34 AM,13132,118693,7900,4186,15369,79974,7876,6896,41,14,64,255
1/1/2019 12:04:35 AM,12059,8001,46572,9085,7244,10827,8083,7073,41,11,81,255
1/1/2019 12:04:36 AM,24078,7606,2584,5494,15009,13215,7445,5641,41,40,66,255
1/1/2019 12:04:37 AM,3197,2489,2828,10090,7307,13431,4170,4773,41,60,37,255
1/1/2019 12:04:38 AM,90023,4913,5343,4506,4562,10353,5056,6464,41,74,27,255
1/1/2019 12:04:39 AM,173421,43902,45731,21685,9484,83647,12214,12506,41,63,17,255
1/1/2019 12:04:40 AM,654643,4739,9481,7927,18092,59613,5123,8955,41,50,13,255
1/1/2019 12:04:41 AM,90682,23135,2142,36336,14271,78704,7333,4354,41,35,14,255
1/1/2019 12:04:42 AM,71324,3574,997,1689,3162,13311,1576,865,41,34,7,255
1/1/2019 12:04:43 AM,77154,7265,30210,10603,6224,46171,7879,4537,41,37,4,255
1/1/2019 12:04:44 AM,180913,1069,669,1901,2129,8178,2267,760,41,37,3,255
1/1/2019 12:04:45 AM,45447,18197,2394,4439,3785,99082,1348,1812,41,20,3,255
1/1/2019 12:04:46 AM,385949,14772,16612,7402,13569,15269,3903,3839,41,27,16,255
1/1/2019 12:04:47 AM,244688,8557,2002,6048,12503,27385,5136,2224,41,48,8,255
