Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 10:06:06 PM,6363,2433,7194,2852,3720,14420,3333,3989,55,70,51,255
12/30/2018 10:06:07 PM,61221,6898,6632,3806,10338,8485,5845,1577,55,87,51,255
12/30/2018 10:06:08 PM,2474,9708,5524,7122,5859,7807,7938,1599,55,88,56,255
12/30/2018 10:06:09 PM,12175,3355,18076,4105,5673,33447,5769,2411,55,74,61,255
12/30/2018 10:06:10 PM,13977,939,13967,7274,5803,12732,5015,2374,55,75,63,255
12/30/2018 10:06:11 PM,16751,11655,6171,2787,3333,6904,4904,2197,55,64,69,255
12/30/2018 10:06:12 PM,16318,13500,4532,10566,9236,17454,1852,2363,55,64,66,255
12/30/2018 10:06:13 PM,12375,5953,11018,2753,2944,16428,5198,1219,55,63,69,255
12/30/2018 10:06:14 PM,4868,6039,8448,9883,3770,12395,5562,3740,55,57,69,255
12/30/2018 10:06:15 PM,2582,4424,10498,1945,3138,9843,6247,5251,55,57,67,255
12/30/2018 10:06:16 PM,3399,4690,4725,5706,6712,17217,8179,4596,55,56,64,255
12/30/2018 10:06:17 PM,12607,1547,5665,11145,4779,22624,3965,3664,55,63,53,255
12/30/2018 10:06:18 PM,10145,2912,18403,7101,6842,10995,5049,3386,55,66,54,255
12/30/2018 10:06:19 PM,8265,11938,6793,2483,4254,10052,3724,5161,55,67,56,255
12/30/2018 10:06:20 PM,1969,910,22862,4962,5240,6575,4898,6271,55,64,67,255
12/30/2018 10:06:21 PM,7424,21710,3612,7460,6380,6690,4793,4782,55,66,83,255
12/30/2018 10:06:22 PM,8670,6590,20838,2959,5903,25553,6284,3339,55,60,81,255
12/30/2018 10:06:23 PM,2290,2900,7653,3841,3657,16291,3706,2727,55,57,75,255
12/30/2018 10:06:24 PM,6830,7050,6378,9995,6482,12248,11994,6761,55,61,66,255
12/30/2018 10:06:25 PM,10103,7151,13517,7269,7380,15975,5139,6008,55,61,61,255
12/30/2018 10:06:26 PM,10985,23233,5962,4194,7781,13815,5912,7237,55,66,64,255
12/30/2018 10:06:27 PM,2083,13818,15121,1716,3284,21755,4594,6806,55,60,69,255
12/30/2018 10:06:28 PM,15451,10549,4920,9145,7761,6923,7720,3035,55,63,75,255
12/30/2018 10:06:29 PM,17607,7728,4470,4501,7669,7383,7203,5538,55,67,74,255
12/30/2018 10:06:30 PM,5765,15953,27220,3156,4565,11929,4729,1790,55,61,78,255
12/30/2018 10:06:31 PM,7415,7742,3021,5878,5907,11944,12098,5176,55,74,70,255
