Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/19/2019 9:00:51 PM,8271,6521,9462,4433,14194,36672,8317,78436,32,63,41,255
1/19/2019 9:00:52 PM,9535,22481,9200,12564,5337,24630,8678,126378,32,64,47,255
1/19/2019 9:00:53 PM,3283,25501,25239,23115,12924,81385,4660,64549,32,60,48,255
1/19/2019 9:00:54 PM,15362,21123,14026,9874,10014,54258,5088,84963,32,61,53,255
1/19/2019 9:00:55 PM,1669,7309,33290,13020,10877,12519,4182,71628,32,60,63,255
1/19/2019 9:00:56 PM,4396,16639,4721,11455,7030,23585,4225,69927,32,64,60,255
1/19/2019 9:00:57 PM,3231,7268,4219,3402,5521,6061,2818,54140,32,75,64,255
1/19/2019 9:00:58 PM,2346,6830,27444,6939,9592,18816,4633,48035,32,80,69,255
1/19/2019 9:00:59 PM,4694,21026,3819,12766,13416,18098,6735,64786,32,84,64,255
1/19/2019 9:01:00 PM,4152,6437,12678,13006,7477,5788,2354,60302,32,90,69,255
1/19/2019 9:01:01 PM,4971,8657,6082,8895,8037,15805,4214,90073,32,90,64,255
1/19/2019 9:01:02 PM,10518,21388,15843,7542,6954,22683,4513,45890,32,84,66,255
1/19/2019 9:01:03 PM,15497,3849,11986,12323,10830,10569,2749,73512,32,87,63,255
1/19/2019 9:01:04 PM,3077,18927,6235,13342,20037,16592,1722,55152,32,91,60,255
1/19/2019 9:01:05 PM,4894,6801,6400,5878,11686,13760,1240,54624,32,94,57,255
1/19/2019 9:01:06 PM,7207,1674,22010,7933,4359,13779,5096,65675,32,93,56,255
1/19/2019 9:01:07 PM,9147,10001,5958,10193,12543,21996,4611,70308,32,90,56,255
1/19/2019 9:01:08 PM,11009,6537,35585,19274,5730,10697,7609,64010,32,77,64,255
1/19/2019 9:01:09 PM,12205,10121,18710,12067,10154,14143,4182,39715,32,69,70,255
1/19/2019 9:01:10 PM,7150,4170,19142,47156,9386,19746,7947,70540,32,77,61,255
1/19/2019 9:01:11 PM,9312,28233,4179,17379,5792,19466,4995,43861,32,67,66,255
1/19/2019 9:01:12 PM,7882,3619,17925,7446,8766,23012,4763,54282,32,74,60,255
1/19/2019 9:01:13 PM,6326,2844,10447,5724,4577,14800,2516,46126,32,69,54,255
1/19/2019 9:01:14 PM,3833,5319,7536,14393,5980,11090,5411,57449,32,70,57,255
1/19/2019 9:01:15 PM,9314,4328,10984,10523,14422,11887,7270,48681,32,87,51,255
1/19/2019 9:01:16 PM,16672,28117,10681,16368,10484,5302,5610,58859,32,90,60,255
