Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/19/2019 8:54:25 PM,3983,14601,14290,4534,8696,9280,2868,90015,64,78,74,255
1/19/2019 8:54:26 PM,4463,2302,21853,8365,14468,12830,4175,74032,64,88,67,255
1/19/2019 8:54:27 PM,8668,22174,7640,7316,4279,16707,2361,69384,64,75,84,255
1/19/2019 8:54:28 PM,4016,15704,2003,2057,4114,13628,3990,43372,64,77,87,255
1/19/2019 8:54:29 PM,9044,17741,2664,9183,9033,19761,7872,51918,64,77,78,255
1/19/2019 8:54:30 PM,2800,729,9718,11968,2783,10777,4327,55214,64,66,74,255
1/19/2019 8:54:31 PM,5205,11017,20168,32656,10762,20293,3933,50714,64,74,66,255
1/19/2019 8:54:32 PM,5646,8743,13530,18113,8794,26646,8564,44502,64,75,60,255
1/19/2019 8:54:33 PM,5865,4463,3971,9911,8359,10152,2251,44467,64,81,56,255
1/19/2019 8:54:34 PM,3033,17196,12399,7653,5885,14361,3609,68494,64,81,64,255
1/19/2019 8:54:35 PM,3355,7249,15226,8644,4530,30748,2209,35102,64,75,64,255
1/19/2019 8:54:36 PM,2166,6514,17491,11303,3854,25171,2979,34970,64,67,67,255
1/19/2019 8:54:37 PM,4912,9774,10709,17813,11705,19340,4073,59305,64,64,70,255
1/19/2019 8:54:38 PM,2732,22059,6674,4326,2847,13793,4509,40281,64,57,74,255
1/19/2019 8:54:39 PM,6046,1642,6589,15526,4331,13973,3736,42690,64,64,66,255
1/19/2019 8:54:40 PM,7996,8515,1348,40330,6462,13572,10831,33531,64,75,56,255
1/19/2019 8:54:41 PM,12399,3946,1898,7789,14895,14439,2353,38620,64,83,47,255
1/19/2019 8:54:42 PM,7228,37128,11992,5504,11834,10388,4813,60876,64,91,47,255
1/19/2019 8:54:43 PM,2641,7144,7380,9481,8986,26905,3520,46153,64,91,50,255
1/19/2019 8:54:44 PM,3783,7719,9523,4320,5291,16480,3631,60833,64,87,63,255
1/19/2019 8:54:45 PM,7545,7619,8806,15164,17568,25928,2682,59512,64,81,67,255
1/19/2019 8:54:46 PM,2771,32614,21492,6431,4664,26331,2819,46028,64,74,67,255
1/19/2019 8:54:47 PM,2877,6867,18192,8819,4423,13760,2774,60657,64,67,77,255
1/19/2019 8:54:48 PM,6572,9019,4512,8062,3032,7879,6032,49761,64,66,77,255
1/19/2019 8:54:49 PM,15198,9975,1857,10450,8786,19359,6449,39993,64,63,77,255
1/19/2019 8:54:50 PM,4332,12924,13529,9311,4138,7972,2250,59274,64,69,75,255
