Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/2/2019 9:51:41 PM,33002,2723,11922,5491,15673,54325,10605,99336,57,77,34,255
1/2/2019 9:51:42 PM,49571,3156,6120,6903,12924,9117,18979,24887,57,91,26,255
1/2/2019 9:51:43 PM,54095,11477,17356,8653,20370,42771,6348,10738,57,90,29,255
1/2/2019 9:51:44 PM,39068,2653,10098,13602,22436,17801,8486,30506,57,100,26,255
1/2/2019 9:51:45 PM,87861,12427,10305,23261,10777,27327,42689,36212,57,100,30,255
1/2/2019 9:51:46 PM,102763,6157,18699,12613,9432,100149,27581,50038,57,83,27,255
1/2/2019 9:51:47 PM,329087,9561,23270,6389,16833,13450,12515,48611,57,87,37,255
1/2/2019 9:51:48 PM,372633,16426,13990,9915,24927,62334,18487,34207,57,78,38,255
1/2/2019 9:51:49 PM,178707,32085,14298,7073,20922,90031,34638,44330,57,75,38,255
1/2/2019 9:51:50 PM,190682,5065,5700,5006,4704,12844,5432,4507,57,84,44,255
1/2/2019 9:51:51 PM,33323,10627,6825,12437,30547,103280,7056,38061,57,80,27,255
1/2/2019 9:51:52 PM,26086,3461,13030,15659,28320,11406,15995,45817,57,91,27,255
1/2/2019 9:51:53 PM,44967,3910,20157,7663,17927,18888,18107,22929,57,100,29,255
1/2/2019 9:51:54 PM,34186,12076,6784,5831,14903,20097,30600,23734,57,100,30,255
1/2/2019 9:51:55 PM,26918,9462,17233,9942,9179,10334,7326,16770,57,100,48,255
1/2/2019 9:51:56 PM,8082,9978,11831,25089,8295,17488,22148,38110,57,93,50,255
1/2/2019 9:51:57 PM,18781,9528,14682,9646,10110,15819,10787,36421,57,88,51,255
1/2/2019 9:51:58 PM,9574,2877,12377,11035,16296,23261,10556,34198,57,88,47,255
1/2/2019 9:51:59 PM,31193,2527,15713,13427,13200,19059,8278,56951,57,91,40,255
1/2/2019 9:52:00 PM,9270,5885,10296,9182,11106,29825,4610,37703,57,91,38,255
1/2/2019 9:52:01 PM,27875,10764,5506,2943,16540,2634,9563,50944,57,100,38,255
1/2/2019 9:52:02 PM,17810,2314,8680,3835,25669,8692,7110,62397,57,100,38,255
1/2/2019 9:52:03 PM,26299,4622,2382,14451,12934,25361,13251,66133,57,100,29,255
1/2/2019 9:52:04 PM,14281,12521,13701,4945,26518,10001,25853,45666,57,100,35,255
1/2/2019 9:52:05 PM,32416,2899,1582,10645,8665,5715,16460,32313,57,100,23,255
1/2/2019 9:52:06 PM,16903,10443,87718,12696,16308,5784,13711,52176,57,96,43,255
