Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 8:45:02 PM,4162,5873,9158,4488,8453,8079,4597,205129,47,67,64,255
1/16/2019 8:45:03 PM,66200,2470,8438,3777,10348,5975,9786,185280,47,77,64,255
1/16/2019 8:45:04 PM,19316,1472,5662,4553,4079,24814,775,34710,47,64,56,255
1/16/2019 8:45:05 PM,10226,18072,3211,17899,7245,32384,9448,82258,47,61,47,255
1/16/2019 8:45:06 PM,33505,8405,7576,12176,5667,7441,2539,70978,47,57,47,255
1/16/2019 8:45:07 PM,47884,12040,11253,8646,7258,10544,5231,75341,47,50,50,255
1/16/2019 8:45:08 PM,4737,56030,48743,10133,7752,37601,4426,74791,47,44,69,255
1/16/2019 8:45:09 PM,10001,4833,5375,5399,6193,8986,3541,86940,47,51,70,255
1/16/2019 8:45:10 PM,4588,8341,6349,9291,8008,11353,5490,82086,47,53,69,255
1/16/2019 8:45:11 PM,22241,16630,38422,16431,11035,27267,2831,72512,47,48,70,255
1/16/2019 8:45:12 PM,7816,106679,77305,23840,8915,100551,6033,86878,47,44,67,255
1/16/2019 8:45:13 PM,201087,23315,137715,4862,10095,44807,3098,76725,47,29,83,255
1/16/2019 8:45:14 PM,93276,57352,203497,4839,15354,57369,3303,84518,47,14,97,255
1/16/2019 8:45:15 PM,3348,2220,31684,2758,3043,9807,1149,18675,47,10,100,255
1/16/2019 8:45:16 PM,31140,16103,20565,3311,3617,9074,5424,102086,47,17,100,255
1/16/2019 8:45:17 PM,6653,14783,35626,6441,5414,23174,2268,89933,47,21,100,255
1/16/2019 8:45:18 PM,5955,9703,11167,8821,5335,25344,4386,111735,47,27,88,255
1/16/2019 8:45:19 PM,2643,10073,12959,3736,8757,2273,2879,90553,47,40,84,255
1/16/2019 8:45:20 PM,6914,891,5714,6819,6034,13442,4091,96721,47,50,66,255
1/16/2019 8:45:21 PM,40386,11107,17623,4900,6108,13005,7345,85846,47,54,66,255
1/16/2019 8:45:22 PM,10407,3239,28744,7467,2287,14826,2356,76266,47,48,74,255
1/16/2019 8:45:23 PM,39301,38281,20896,6868,6726,14419,4851,81978,47,38,77,255
1/16/2019 8:45:24 PM,3514,73466,114513,23112,13528,138615,1644,81562,47,23,88,255
1/16/2019 8:45:25 PM,2724,53215,72202,9637,8022,14398,3983,72155,47,16,97,255
1/16/2019 8:45:26 PM,5906,40164,11509,5500,4533,7836,1876,85572,47,20,100,255
1/16/2019 8:45:27 PM,68287,50180,330634,11613,13945,33339,8855,74550,47,11,100,255
