Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/7/2019 10:46:01 PM,1591541,5614,15800,20585,6170,75469,3031,189168,38,90,29,255
1/7/2019 10:46:02 PM,1782998,23252,15524,2520,4239,46461,2622,192577,38,81,57,255
1/7/2019 10:46:03 PM,881250,20623,46142,22678,10008,104864,5546,639298,38,83,54,255
1/7/2019 10:46:04 PM,901832,4455,19317,20753,6538,207912,10919,647605,38,56,48,255
1/7/2019 10:46:05 PM,350210,73570,3367,42789,11089,328500,5648,619635,38,44,48,255
1/7/2019 10:46:06 PM,39151,4275,30285,6543,7767,98297,5733,613442,38,47,35,255
1/7/2019 10:46:07 PM,72079,10365,8285,8452,6635,16373,2426,551126,38,60,37,255
1/7/2019 10:46:08 PM,68489,10202,5647,7922,8188,47107,3551,547735,38,80,53,255
1/7/2019 10:46:09 PM,9425,3823,11530,1061,1189,7641,731,142159,38,88,80,255
1/7/2019 10:46:10 PM,21624,4042,11541,13321,9013,20147,4015,612675,38,100,78,255
1/7/2019 10:46:11 PM,15795,6286,32060,4050,9168,9249,5066,632683,38,100,88,255
1/7/2019 10:46:12 PM,582024,8105,25708,13227,5841,16324,7237,514002,38,100,100,255
1/7/2019 10:46:13 PM,71784,4424,25089,10012,6868,56956,6152,521047,38,100,83,255
1/7/2019 10:46:14 PM,781462,3221,17294,7742,9090,28234,2639,495435,38,100,84,255
1/7/2019 10:46:15 PM,4748,56395,16476,17647,6544,37616,5245,518491,38,88,78,255
1/7/2019 10:46:16 PM,88119,1128,3873,17889,5813,8009,3303,500886,38,97,51,255
1/7/2019 10:46:17 PM,16200,3255,26685,7101,12659,18678,4449,555861,38,100,61,255
1/7/2019 10:46:18 PM,2086,5854,35125,5301,6934,15177,6578,499513,38,96,78,255
1/7/2019 10:46:19 PM,69951,21098,19768,6591,6113,7425,5531,520278,38,100,84,255
1/7/2019 10:46:20 PM,51479,7206,14235,1384,2049,9815,801,110135,38,83,100,255
1/7/2019 10:46:21 PM,6798,3635,1484,1087,1210,8613,572,124536,38,70,100,255
1/7/2019 10:46:22 PM,57654,9226,25216,6312,5854,9933,3296,460339,38,70,100,255
1/7/2019 10:46:23 PM,363610,28410,36623,12351,7343,50662,2354,421231,38,64,100,255
1/7/2019 10:46:24 PM,4471,7319,66824,11678,7412,61994,5249,456549,38,61,94,255
1/7/2019 10:46:25 PM,18382,15883,39285,10118,6022,10295,3505,474493,38,61,100,255
1/7/2019 10:46:26 PM,4832,19017,54685,7524,5897,3307,2269,415330,38,54,100,255
