Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 7:54:34 PM,357916,1391,4999,1057,4209,5099,4582,3784,50,63,30,255
12/30/2018 7:54:35 PM,56906,10176,30000,11191,24625,43779,37290,17870,50,77,43,255
12/30/2018 7:54:36 PM,2848,7037,31184,12100,15648,80033,14644,25671,50,80,48,255
12/30/2018 7:54:37 PM,12608,4162,22678,11909,14000,30864,39126,8983,50,70,54,255
12/30/2018 7:54:38 PM,27153,22453,19804,15843,20093,25373,31282,26888,50,69,56,255
12/30/2018 7:54:39 PM,11597,10208,21489,8331,7075,16685,19121,18087,50,63,63,255
12/30/2018 7:54:40 PM,14156,12328,8793,9026,15751,69346,30591,19053,50,66,57,255
12/30/2018 7:54:41 PM,17525,15871,25320,10205,30661,23782,20538,13542,50,70,61,255
12/30/2018 7:54:42 PM,9672,13340,5925,2514,8778,31659,12359,19143,50,67,56,255
12/30/2018 7:54:43 PM,82188,5300,11246,21890,29116,8159,18460,15934,50,84,44,255
12/30/2018 7:54:44 PM,489227,3366,12389,11719,14078,33723,12206,10682,50,88,47,255
12/30/2018 7:54:45 PM,6502,4880,13077,5994,29030,34263,49956,18181,50,90,38,255
12/30/2018 7:54:46 PM,89735,6381,14342,8745,24357,11414,19338,22204,50,100,38,255
12/30/2018 7:54:47 PM,580318,3767,3788,3692,4621,15246,5225,4358,50,87,40,255
12/30/2018 7:54:48 PM,5761,8645,8474,14836,18756,49905,11418,17396,50,87,37,255
12/30/2018 7:54:49 PM,11972,7628,29311,24923,16392,20163,11357,26069,50,81,44,255
12/30/2018 7:54:50 PM,88547,29331,57407,11150,24195,25323,25458,17149,50,74,54,255
12/30/2018 7:54:51 PM,115862,31534,86246,17077,12678,136356,8565,18725,50,61,63,255
12/30/2018 7:54:52 PM,63767,12537,11351,13412,10831,37996,32599,21757,50,56,67,255
12/30/2018 7:54:53 PM,722287,8317,11613,1393,4816,3479,2343,3679,50,53,80,255
12/30/2018 7:54:54 PM,15043,716,11817,4242,13245,53358,8533,19012,50,53,60,255
12/30/2018 7:54:55 PM,17164,14052,17050,4740,16785,23082,12405,28537,50,67,60,255
12/30/2018 7:54:56 PM,833,17414,42059,9373,13312,8727,11599,17901,50,67,77,255
12/30/2018 7:54:57 PM,243237,16171,19247,10339,13980,13042,22323,13353,50,70,67,255
12/30/2018 7:54:58 PM,600162,30043,118763,8474,28985,352814,30810,10229,50,63,77,255
12/30/2018 7:54:59 PM,86552,12568,20046,14276,25206,98919,13369,30203,50,57,64,255
