Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/19/2019 7:33:19 PM,6582,17738,16398,7834,10408,7349,5346,78054,85,64,67,255
1/19/2019 7:33:20 PM,2713,11797,10285,11536,4960,41831,3321,70286,85,54,57,255
1/19/2019 7:33:21 PM,10774,7545,11083,10671,4586,25051,5244,63853,85,50,64,255
1/19/2019 7:33:22 PM,4772,10128,8662,33673,7626,5673,9529,82455,85,54,54,255
1/19/2019 7:33:23 PM,2058,14833,7019,21032,8958,3742,6718,86403,85,57,44,255
1/19/2019 7:33:24 PM,8859,6278,3375,29739,9035,6189,5038,57129,85,78,40,255
1/19/2019 7:33:25 PM,6936,46375,6606,21927,12681,27995,4556,95055,85,81,44,255
1/19/2019 7:33:26 PM,4444,32781,33376,34621,9699,5500,3015,40800,85,74,57,255
1/19/2019 7:33:27 PM,4047,3453,20552,35537,11850,25970,3182,88059,85,69,51,255
1/19/2019 7:33:28 PM,780,18510,9453,13779,8682,14272,6259,47891,85,60,64,255
1/19/2019 7:33:29 PM,7475,26333,40348,11449,8366,4087,4914,67540,85,56,80,255
1/19/2019 7:33:30 PM,10861,2115,17917,23856,10888,18025,4257,81480,85,63,64,255
1/19/2019 7:33:31 PM,3739,6914,15052,13735,12764,9453,5760,130443,85,69,70,255
1/19/2019 7:33:32 PM,21392,4094,12681,25601,14115,13850,4492,68985,85,77,63,255
1/19/2019 7:33:33 PM,2907,14042,27299,4396,7663,8041,4422,50468,85,80,57,255
1/19/2019 7:33:34 PM,4594,18131,24746,6345,10670,9611,6286,69483,85,77,74,255
1/19/2019 7:33:35 PM,5992,31537,15875,12713,9969,30632,6190,67274,85,64,78,255
1/19/2019 7:33:36 PM,4632,38620,3201,16815,6013,21930,3423,68533,85,48,90,255
1/19/2019 7:33:37 PM,4561,15467,21311,8107,3516,15571,5256,79515,85,40,84,255
1/19/2019 7:33:38 PM,282036,33016,4817,26371,11124,17373,2917,60634,85,40,77,255
1/19/2019 7:33:39 PM,13957,2244,8397,5610,4032,11735,1284,15129,85,44,70,255
1/19/2019 7:33:40 PM,3980,6814,13671,39367,9862,15379,3973,73577,85,54,57,255
1/19/2019 7:33:41 PM,8578,8928,26284,12275,15508,14303,3629,52558,85,70,53,255
1/19/2019 7:33:42 PM,9579,17177,48211,9437,4763,14982,4039,37183,85,60,64,255
1/19/2019 7:33:43 PM,11793,9225,5500,18990,3948,16581,4053,71429,85,54,63,255
1/19/2019 7:33:44 PM,7057,7432,34209,8368,4548,21427,2626,66093,85,41,77,255
