Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 9:01:47 PM,4617,5094,8285,8531,9979,9771,7906,60744,74,81,63,255
1/16/2019 9:01:48 PM,2087,10169,8408,2624,6961,7917,6681,79879,74,90,81,255
1/16/2019 9:01:49 PM,3647,6904,35087,6589,4022,17654,6390,52273,74,81,87,255
1/16/2019 9:01:50 PM,5182,8513,6329,9641,11920,20119,4635,43108,74,83,88,255
1/16/2019 9:01:51 PM,2311,641,7455,4508,9918,9088,3258,69906,74,84,84,255
1/16/2019 9:01:52 PM,13305,17317,8282,3933,11174,19116,10427,60993,74,84,80,255
1/16/2019 9:01:53 PM,1805,14427,30368,5653,13069,10895,9608,73764,74,93,80,255
1/16/2019 9:01:54 PM,2385,3072,8341,2938,10456,9501,3966,63839,74,96,83,255
1/16/2019 9:01:55 PM,612,2053,1088,2090,5239,41611,6817,82038,74,84,66,255
1/16/2019 9:01:56 PM,3995,4815,4745,5122,16856,5436,6656,93618,74,96,60,255
1/16/2019 9:01:57 PM,16322,2347,16794,5056,8761,50229,8801,69356,74,91,44,255
1/16/2019 9:01:58 PM,5535,1786,4440,1890,18502,1958,9457,89651,74,97,40,255
1/16/2019 9:01:59 PM,8895,10129,22061,8671,6403,9510,3910,44975,74,96,67,255
1/16/2019 9:02:00 PM,3931,5679,3425,6314,9467,10903,11461,55743,74,87,67,255
1/16/2019 9:02:01 PM,11215,8627,3817,10181,4022,13965,4955,59571,74,84,70,255
1/16/2019 9:02:02 PM,31938,68777,13655,10347,9526,15361,6560,46807,74,64,91,255
1/16/2019 9:02:03 PM,4098,2897,4692,3984,8233,20669,3859,86199,74,69,74,255
1/16/2019 9:02:04 PM,15201,9404,10291,8008,11167,7714,4829,67107,74,67,81,255
1/16/2019 9:02:05 PM,3077,10918,11221,10040,7238,4372,8189,95152,74,74,90,255
1/16/2019 9:02:06 PM,7252,2234,4860,4793,15412,8249,7812,67599,74,88,66,255
1/16/2019 9:02:07 PM,2195,11781,6153,10590,7822,5794,6642,83210,74,90,80,255
1/16/2019 9:02:08 PM,1260,27847,8640,5862,8050,7369,8690,76592,74,84,90,255
1/16/2019 9:02:09 PM,4024,6075,10796,6221,10406,12783,2553,90594,74,87,83,255
1/16/2019 9:02:10 PM,2467,5424,2803,7411,4935,6265,8269,53612,74,78,90,255
1/16/2019 9:02:11 PM,6772,21761,6557,6974,8425,18874,9124,81306,74,74,90,255
1/16/2019 9:02:12 PM,7527,6022,7104,8480,6652,8436,5410,73876,74,77,78,255
