Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 9:00:24 PM,2807,3860,6179,6673,9988,4532,6562,151083,62,84,60,255
1/16/2019 9:00:25 PM,182233,498,3372,6970,9670,5050,3106,138870,57,100,44,255
1/16/2019 9:00:26 PM,20486,1678,824,3580,3122,66234,2217,14522,57,100,27,255
1/16/2019 9:00:27 PM,3162,3858,9695,3774,8005,10537,5178,78400,57,97,34,255
1/16/2019 9:00:28 PM,6106,6691,9844,2846,7704,17551,5222,82872,57,88,38,255
1/16/2019 9:00:29 PM,3530,5785,2100,6861,7159,11458,2808,66193,57,78,47,255
1/16/2019 9:00:30 PM,2783,11635,3518,12134,7341,11849,4130,87064,57,93,74,255
1/16/2019 9:00:31 PM,1808,4863,6389,3925,11819,13903,2047,70825,57,94,66,255
1/16/2019 9:00:32 PM,10168,2493,5408,6527,6629,16873,4758,77395,57,94,57,255
1/16/2019 9:00:33 PM,6032,8812,4061,1770,8472,12940,3867,83462,57,94,63,255
1/16/2019 9:00:34 PM,2712,3256,6975,6940,13593,4284,5338,77500,57,100,61,255
1/16/2019 9:00:35 PM,7846,11251,3094,13011,9264,9676,5514,61608,57,100,64,255
1/16/2019 9:00:36 PM,514,645,8335,8369,6820,2565,3550,69723,57,100,69,255
1/16/2019 9:00:37 PM,4075,3710,3184,8554,7801,21869,4476,86775,57,100,57,255
1/16/2019 9:00:38 PM,1307,6040,6603,4350,8791,16522,4612,105916,57,100,60,255
1/16/2019 9:00:39 PM,6954,12645,7074,6729,9873,7216,9903,100007,57,97,66,255
1/16/2019 9:00:40 PM,3131,339,4599,7897,5672,15995,4667,74953,57,93,54,255
1/16/2019 9:00:41 PM,3719,19824,4452,2276,4798,10929,4608,67328,57,88,75,255
1/16/2019 9:00:42 PM,2693,19132,6928,3956,8073,3278,5189,70157,57,87,88,255
1/16/2019 9:00:43 PM,22989,879,2592,8161,13543,7900,4790,83240,57,96,67,255
1/16/2019 9:00:44 PM,7262,11598,3915,7134,19865,7657,7483,64942,57,100,78,255
1/16/2019 9:00:45 PM,5011,17335,6308,7718,7374,18789,3466,74668,57,100,70,255
1/16/2019 9:00:46 PM,3142,6076,3393,11530,9779,16044,4120,79305,57,100,53,255
1/16/2019 9:00:47 PM,6508,6428,2931,6318,8706,16759,6651,76732,57,100,61,255
1/16/2019 9:00:48 PM,8920,5434,5221,4250,4030,33105,3930,64571,57,83,56,255
1/16/2019 9:00:49 PM,8132,8103,7496,4985,10476,4838,2379,98539,57,91,57,255
