Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 9:53:23 PM,6363,8542,7163,27764,21999,14458,9205,9924,56,74,43,255
12/30/2018 9:53:24 PM,4021,11622,6467,5907,22127,5694,4430,8075,56,97,40,255
12/30/2018 9:53:25 PM,7299,9337,12136,13024,9945,13003,8884,6987,56,100,48,255
12/30/2018 9:53:26 PM,473770,13237,18032,6612,25404,18301,6737,5189,57,100,60,255
12/30/2018 9:53:27 PM,1752,34080,9343,8804,17605,213636,7397,3222,57,88,56,255
12/30/2018 9:53:28 PM,3203,24322,5552,6715,11022,16588,8488,10236,57,75,61,255
12/30/2018 9:53:29 PM,7473,9693,5555,3993,18741,19684,7646,4603,57,81,56,255
12/30/2018 9:53:30 PM,4225,7065,3880,4091,12523,29481,4310,4868,57,78,44,255
12/30/2018 9:53:31 PM,8287,10443,10451,6430,10122,8600,20032,4697,57,91,63,255
12/30/2018 9:53:32 PM,259243,5069,2353,4412,10438,19576,10356,4751,57,96,48,255
12/30/2018 9:53:33 PM,1801956,33391,15935,9060,7567,178455,9906,5213,51,74,44,255
12/30/2018 9:53:34 PM,7215,15620,11090,18891,24411,45866,15969,10257,51,74,48,255
12/30/2018 9:53:35 PM,12752,2229,4257,3461,21469,13758,9034,9364,51,83,29,255
12/30/2018 9:53:36 PM,13159,5715,15219,2717,15522,22476,16971,5885,51,83,41,255
12/30/2018 9:53:37 PM,14696,1035,7161,4175,14014,8412,11695,6363,51,100,43,255
12/30/2018 9:53:38 PM,5869,5475,5983,6886,33638,9838,11846,5024,51,100,40,255
12/30/2018 9:53:39 PM,406521,10281,8629,5683,8080,28796,10301,7032,51,100,51,255
12/30/2018 9:53:40 PM,68112,32404,16625,14307,7104,190516,8931,3309,40,80,41,255
12/30/2018 9:53:41 PM,8388,3732,1459,3430,4251,7688,2354,1847,40,70,40,255
12/30/2018 9:53:42 PM,9962,4956,10798,6510,15741,13349,5271,6664,40,63,48,255
12/30/2018 9:53:43 PM,25518,5722,2114,11177,12904,12935,17529,12387,40,70,40,255
12/30/2018 9:53:44 PM,10353,23792,1155,11748,15205,31297,23048,8710,40,90,47,255
12/30/2018 9:53:45 PM,2858,14493,1138,13092,11083,16586,5749,8264,40,90,50,255
12/30/2018 9:53:46 PM,532166,40615,15158,7583,8712,25196,9031,10116,40,77,61,255
12/30/2018 9:53:47 PM,9423,90178,5455,10787,20836,151701,7249,4648,40,61,69,255
12/30/2018 9:53:48 PM,7785,5919,8561,6516,10453,24571,5899,15675,40,61,67,255
