Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 9:55:24 PM,6125,32784,45022,7393,15756,5462,15603,9132,71,81,81,255
12/30/2018 9:55:25 PM,565735,2343,12307,4002,22866,23894,9284,12090,57,90,78,255
12/30/2018 9:55:26 PM,4124,94613,28070,25529,12038,575228,7135,12617,57,70,57,255
12/30/2018 9:55:27 PM,10389,9715,2868,17182,12786,27911,11143,3997,57,60,53,255
12/30/2018 9:55:28 PM,8517,6550,5836,5668,13539,20500,15324,11024,57,64,29,255
12/30/2018 9:55:29 PM,8537,11860,22663,6986,45848,5786,5972,9224,57,69,37,255
12/30/2018 9:55:30 PM,13195,1313,7099,8153,31810,23002,7789,8737,57,100,34,255
12/30/2018 9:55:31 PM,925172,4097,2620,4650,15260,10804,11090,3327,56,100,35,255
12/30/2018 9:55:32 PM,13308,11933,20057,10557,9590,166978,13380,6150,56,93,27,255
12/30/2018 9:55:33 PM,82864,6584,36037,4110,32689,6042,16136,8839,56,90,34,255
12/30/2018 9:55:34 PM,11460,2861,7254,2224,4506,13934,3237,1991,56,77,47,255
12/30/2018 9:55:35 PM,661,23053,15828,8553,32649,13496,10220,8057,56,75,57,255
12/30/2018 9:55:36 PM,6068,2936,8412,10425,9345,20250,7282,9076,56,90,63,255
12/30/2018 9:55:37 PM,491820,5782,7460,2892,14718,36540,7981,5721,63,81,48,255
12/30/2018 9:55:38 PM,75343,14786,15890,5749,6473,153113,2181,4606,63,67,38,255
12/30/2018 9:55:39 PM,6789,11075,7101,7704,23631,6559,15806,19267,63,70,34,255
12/30/2018 9:55:40 PM,60558,4934,10416,12577,19185,4810,9536,5255,63,80,38,255
12/30/2018 9:55:41 PM,6055,3685,671,5385,3334,7804,3375,1991,63,80,38,255
12/30/2018 9:55:42 PM,3043,48569,9652,5310,15840,36714,9835,12927,63,93,56,255
12/30/2018 9:55:43 PM,14127,5999,14772,7896,12665,18948,13905,14043,63,84,57,255
12/30/2018 9:55:44 PM,199526,11680,6102,5175,40310,19019,9015,12789,52,87,53,255
12/30/2018 9:55:45 PM,6294,2933,31303,16004,14287,205454,6470,9401,52,74,48,255
12/30/2018 9:55:46 PM,2401,18810,9242,18278,13345,23644,8144,13045,52,77,41,255
12/30/2018 9:55:47 PM,2693,2263,62618,6910,28374,15394,8246,6968,52,77,50,255
12/30/2018 9:55:48 PM,6941,18512,15158,4642,18586,12825,11343,5926,52,69,63,255
12/30/2018 9:55:49 PM,11739,13180,4269,7164,17802,4748,19283,5656,52,91,78,255
