Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/7/2019 10:05:01 PM,31755,20990,122358,15384,24768,27247,16619,39565,36,80,61,255
1/7/2019 10:05:02 PM,6628,8657,54329,16761,6664,12980,15825,69182,36,69,66,255
1/7/2019 10:05:03 PM,1834,8678,147004,14878,7775,15845,17969,10940,36,50,84,255
1/7/2019 10:05:04 PM,6693,10451,52213,8611,14904,3795,20920,57937,36,43,100,255
1/7/2019 10:05:05 PM,43428,27239,89048,15475,14153,12690,24482,29403,36,40,100,255
1/7/2019 10:05:06 PM,88940,2020,30023,4806,11989,59069,18696,16994,36,43,91,255
1/7/2019 10:05:07 PM,4748,7340,4942,3107,5342,10244,5660,3088,36,57,77,255
1/7/2019 10:05:08 PM,4389,53911,68124,3412,46559,11520,5212,22187,36,61,75,255
1/7/2019 10:05:09 PM,18941,1661,93673,9406,12920,17368,23648,12593,36,63,74,255
1/7/2019 10:05:10 PM,3767,3195,61597,15395,20620,21743,12725,20662,36,67,80,255
1/7/2019 10:05:11 PM,5607,15787,107639,10187,20686,13315,14109,29427,36,63,93,255
1/7/2019 10:05:12 PM,11430,5749,5476,14984,21427,24770,15081,17589,36,69,75,255
1/7/2019 10:05:13 PM,13656,24644,57830,7411,10551,7085,18746,36600,36,69,78,255
1/7/2019 10:05:14 PM,2486,11744,47633,34002,18230,8306,7893,16121,36,69,78,255
1/7/2019 10:05:15 PM,6608,29103,31798,25041,17783,4112,11333,25429,36,75,70,255
1/7/2019 10:05:16 PM,12754,9251,39965,14808,17577,2907,28932,15323,36,70,87,255
1/7/2019 10:05:17 PM,6389,9601,27845,7095,15848,6123,30502,27827,36,81,80,255
1/7/2019 10:05:18 PM,8706,20114,69385,4216,10272,10430,10835,21671,36,74,88,255
1/7/2019 10:05:19 PM,10822,5275,13178,2524,25879,10333,8721,16511,36,83,81,255
1/7/2019 10:05:20 PM,6228,21003,22864,11068,9572,10758,20080,22115,36,77,81,255
1/7/2019 10:05:21 PM,5418,9282,11386,7069,16437,15425,8500,29999,36,80,75,255
1/7/2019 10:05:22 PM,5675,7334,14512,30837,14924,12977,20630,26798,36,91,56,255
1/7/2019 10:05:23 PM,11501,19701,71964,7646,8233,7751,11670,15004,36,70,74,255
1/7/2019 10:05:24 PM,5873,7749,34298,8164,24038,15841,18575,28577,36,78,69,255
1/7/2019 10:05:25 PM,6423,115212,34062,13440,11819,25317,12997,11933,36,61,83,255
1/7/2019 10:05:26 PM,2295,12210,16599,6270,8838,6424,14200,14368,36,56,93,255
