Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/19/2019 8:39:54 PM,2905,17238,6458,14276,18850,5639,5306,146419,57,91,60,255
1/19/2019 8:39:55 PM,3351,37555,14229,18662,14684,14076,5161,71881,57,93,64,255
1/19/2019 8:39:56 PM,3481,10747,10233,7616,8442,8860,5113,64792,57,91,69,255
1/19/2019 8:39:57 PM,4204,9709,4032,9466,7371,10539,3545,64301,57,91,63,255
1/19/2019 8:39:58 PM,4290,2438,10537,3882,5392,26073,5996,57847,57,78,60,255
1/19/2019 8:39:59 PM,6100,3009,19160,7248,10448,19476,8887,57593,57,80,53,255
1/19/2019 8:40:00 PM,3471,15192,5121,5691,7326,10568,6421,53143,57,77,53,255
1/19/2019 8:40:01 PM,12823,1981,3348,6102,5113,28708,4986,67060,57,67,43,255
1/19/2019 8:40:02 PM,9141,708,8300,8865,12852,16770,4249,48896,57,80,40,255
1/19/2019 8:40:03 PM,8149,16377,16467,11502,9106,18856,8569,58197,57,77,43,255
1/19/2019 8:40:04 PM,11225,7647,10243,25708,10911,32671,5870,62707,57,77,34,255
1/19/2019 8:40:05 PM,8972,1662,9734,10961,7603,6538,3621,47137,57,87,43,255
1/19/2019 8:40:06 PM,893,7187,15521,15572,7854,4544,4270,44340,57,81,54,255
1/19/2019 8:40:07 PM,8225,15939,20136,10003,7640,22621,9471,74984,57,78,54,255
1/19/2019 8:40:08 PM,1338,17650,1144,5760,6307,14793,9170,60565,57,77,63,255
1/19/2019 8:40:09 PM,13335,1652,35952,7099,23352,18622,3798,47186,57,77,67,255
1/19/2019 8:40:10 PM,12290,3361,7531,8766,6579,12619,4054,58535,57,77,61,255
1/19/2019 8:40:11 PM,10350,5869,14105,15538,9111,10069,5187,67088,57,84,56,255
1/19/2019 8:40:12 PM,9874,20993,56313,26232,12944,17274,3637,62365,57,81,63,255
1/19/2019 8:40:13 PM,2273,10512,7348,13592,8907,23156,2685,53013,57,77,56,255
1/19/2019 8:40:14 PM,2503,6633,2677,14675,8906,19355,7137,69367,57,78,51,255
1/19/2019 8:40:15 PM,3106,10166,38609,3266,13825,43911,3905,51735,57,70,54,255
1/19/2019 8:40:16 PM,5240,3328,10041,28343,10545,11820,4722,59957,57,81,41,255
1/19/2019 8:40:17 PM,466,5866,15219,10187,9022,7773,3317,48905,57,84,47,255
1/19/2019 8:40:18 PM,11356,4028,9618,3468,7253,14857,2271,66288,57,83,54,255
1/19/2019 8:40:19 PM,1622,20142,12191,11266,6341,24293,3267,84449,57,80,54,255
