Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/9/2019 8:57:24 PM,11668,3838,19711,3663,9141,7370,4709,144532,41,69,69,255
1/9/2019 8:57:25 PM,5909,7337,79433,2016,8146,3886,5765,116475,41,64,90,255
1/9/2019 8:57:26 PM,2627,15986,26914,2775,5983,6646,4152,129057,41,56,100,255
1/9/2019 8:57:27 PM,3041,1061,27960,1565,5057,30073,8496,135732,41,48,97,255
1/9/2019 8:57:28 PM,11630,7720,22941,5935,10698,16150,3682,115340,41,47,91,255
1/9/2019 8:57:29 PM,18647,749,8206,14571,7168,10470,3903,124581,41,57,66,255
1/9/2019 8:57:30 PM,465046,4051,7149,11609,11598,6706,1716,108565,41,74,48,255
1/9/2019 8:57:31 PM,10147,1249,7962,12484,6978,18087,6769,108977,41,81,38,255
1/9/2019 8:57:32 PM,29121,7697,13093,10520,14994,17602,4651,122516,41,87,34,255
1/9/2019 8:57:33 PM,3632,5554,26632,3016,5796,30345,2095,69124,41,75,43,255
1/9/2019 8:57:34 PM,6509,7458,18829,3466,17276,9003,4735,96757,41,70,50,255
1/9/2019 8:57:35 PM,20503,3183,17470,3654,6102,15494,5625,95295,41,67,61,255
1/9/2019 8:57:36 PM,10624,8773,11980,2178,4570,15968,3766,75392,41,60,66,255
1/9/2019 8:57:37 PM,7035,10252,13115,1533,4328,13745,6430,101980,41,61,69,255
1/9/2019 8:57:38 PM,14397,2466,47628,2543,7385,16255,6534,74790,41,48,77,255
1/9/2019 8:57:39 PM,7709,27425,31758,4439,10099,12056,4624,92705,41,47,87,255
1/9/2019 8:57:40 PM,3708,5480,20641,1816,7475,33734,6659,95524,41,47,83,255
1/9/2019 8:57:41 PM,6677,4057,20356,4382,7152,10802,3171,126106,41,51,81,255
1/9/2019 8:57:42 PM,1569,21362,9706,6364,11939,14818,8116,101859,41,57,75,255
1/9/2019 8:57:43 PM,14066,3183,3482,3691,12131,10776,3397,96746,41,70,56,255
1/9/2019 8:57:44 PM,7681,12438,7998,4060,6056,11482,3682,81184,41,74,60,255
1/9/2019 8:57:45 PM,11768,3753,9438,9581,8110,3184,3469,97477,41,81,54,255
1/9/2019 8:57:46 PM,11842,12427,7146,9263,17814,19220,2909,103011,41,87,48,255
1/9/2019 8:57:47 PM,3964,12403,8114,5962,14735,6884,1530,62993,41,84,56,255
1/9/2019 8:57:48 PM,5334,1281,6652,4260,9221,5265,3270,96982,41,96,50,255
1/9/2019 8:57:49 PM,20661,3581,4145,11882,4148,57940,9094,110564,41,78,35,255
