Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/16/2019 9:04:23 PM,103472,967,4608,6434,7523,8657,4817,105387,72,67,40,255
1/16/2019 9:04:24 PM,11331,48432,50879,17353,10989,275993,9831,45120,72,61,44,255
1/16/2019 9:04:25 PM,8925,13585,12867,11302,12053,27444,7102,41961,72,69,50,255
1/16/2019 9:04:26 PM,18756,3289,4264,5010,3748,17487,4134,44979,72,56,47,255
1/16/2019 9:04:27 PM,20268,24883,21647,12126,4536,16980,9017,54421,72,40,63,255
1/16/2019 9:04:28 PM,10923,4901,2000,9992,9858,22991,2752,55190,72,57,56,255
1/16/2019 9:04:29 PM,26159,9856,5818,1577,6374,7069,2637,60497,72,60,63,255
1/16/2019 9:04:30 PM,26042,4850,16476,5405,7598,4125,3503,55165,72,64,77,255
1/16/2019 9:04:31 PM,2379,734,8162,3226,5759,6071,3046,51049,72,78,69,255
1/16/2019 9:04:32 PM,927,626,7980,3811,3275,6439,6568,50680,72,75,83,255
1/16/2019 9:04:33 PM,20248,17466,7809,2626,3536,12822,4941,44262,72,66,84,255
1/16/2019 9:04:34 PM,44547,14252,41187,12554,5738,9177,2847,62240,72,57,90,255
1/16/2019 9:04:35 PM,108705,2933,120223,7600,8583,32217,8067,51586,72,43,100,255
1/16/2019 9:04:36 PM,8805,70931,36471,48819,15550,10530,4098,41104,72,41,100,255
1/16/2019 9:04:37 PM,3242,47426,34505,9644,9036,24926,8666,46972,72,40,100,255
1/16/2019 9:04:38 PM,10902,9261,7159,5069,7384,21418,2396,56207,72,47,100,255
1/16/2019 9:04:39 PM,5985,2929,4491,2009,4239,16926,3037,49871,72,54,81,255
1/16/2019 9:04:40 PM,4433,6711,9033,11690,4477,12111,5131,49066,72,56,74,255
1/16/2019 9:04:41 PM,2852,6428,8149,3546,5382,18498,4495,34627,72,61,61,255
1/16/2019 9:04:42 PM,58331,6938,8278,8431,4340,9339,2765,56013,72,61,64,255
1/16/2019 9:04:43 PM,1806,6380,7216,19716,9643,14187,2150,46633,72,64,64,255
1/16/2019 9:04:44 PM,18149,2078,10667,7387,5906,34036,3543,60254,72,63,56,255
1/16/2019 9:04:45 PM,11194,2234,2695,16095,2253,37546,3510,55340,72,54,40,255
1/16/2019 9:04:46 PM,3918,15773,9342,4264,3340,10745,2958,52098,72,50,47,255
1/16/2019 9:04:47 PM,21180,448,20520,7672,7173,11554,2880,45066,72,47,54,255
1/16/2019 9:04:48 PM,2608,10994,6588,6380,4503,30653,7641,49881,72,44,60,255
