Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
1/9/2019 8:09:38 PM,388394,15738,15879,11386,7791,13100,5570,174816,42,66,81,255
1/9/2019 8:09:39 PM,30061,3204,6957,4932,3758,16178,770,46965,42,66,81,255
1/9/2019 8:09:40 PM,10851,3003,3318,6929,9245,17934,3865,183403,42,74,66,255
1/9/2019 8:09:41 PM,245580,15017,7152,3130,6729,14111,12904,184157,43,69,78,255
1/9/2019 8:09:42 PM,12789,2471,2406,2585,2443,5597,649,32636,43,70,70,255
1/9/2019 8:09:43 PM,195207,2418,2247,3316,7713,5100,3934,158668,48,87,69,255
1/9/2019 8:09:44 PM,9153,20619,7862,14508,3327,126400,5171,149626,48,61,70,255
1/9/2019 8:09:45 PM,199429,6328,3082,5458,4654,7681,2805,178891,38,64,66,255
1/9/2019 8:09:46 PM,1647,7121,1481,11832,6411,46117,4473,140403,38,57,54,255
1/9/2019 8:09:47 PM,41170,5210,5166,4183,12110,10007,5000,184454,35,54,57,255
1/9/2019 8:09:48 PM,6846,14960,19643,11203,10009,74925,4363,161760,35,67,64,255
1/9/2019 8:09:49 PM,215475,4537,4456,3340,6510,3032,9652,208571,34,74,66,255
1/9/2019 8:09:50 PM,2116,43370,10265,7663,5487,23361,3606,148749,34,69,88,255
1/9/2019 8:09:51 PM,21461,5468,348,2718,3089,14417,4488,142130,34,57,84,255
1/9/2019 8:09:52 PM,3794,4460,7927,7076,8240,26773,3319,199786,34,66,83,255
1/9/2019 8:09:53 PM,129190,1361,1278,2361,5339,3523,3739,161067,44,69,74,255
1/9/2019 8:09:54 PM,8669,21275,26498,16012,5404,15897,3768,134458,44,70,70,255
1/9/2019 8:09:55 PM,11222,6781,2050,6365,12953,7205,7402,176800,44,84,74,255
1/9/2019 8:09:56 PM,134197,25697,9538,7582,6240,67307,3532,172275,44,74,77,255
1/9/2019 8:09:57 PM,8605,1693,2640,1804,1064,7346,1188,48129,44,54,83,255
1/9/2019 8:09:58 PM,98067,7976,9764,10059,12512,7343,6887,176479,44,70,77,255
1/9/2019 8:09:59 PM,7483,4427,3742,1194,2777,6767,872,35328,44,57,83,255
1/9/2019 8:10:00 PM,45258,3415,12492,3240,9916,3279,6197,151070,31,77,90,255
1/9/2019 8:10:01 PM,14909,4506,3593,7172,7381,44972,5521,156331,31,80,78,255
1/9/2019 8:10:02 PM,23105,4592,4218,6040,8323,21860,3971,176758,31,75,69,255
1/9/2019 8:10:03 PM,127352,1770,4115,3948,5604,18722,6541,145340,39,77,60,255
