Time,Delta,Alpha_1,Alpha_2,Beta_1,Beta_2,Theta,Gamma_1,Gamma_2,Blinking,Attention,Meditaion,Siganl_Quality
,,,,,,,,,,,,
12/30/2018 9:04:12 PM,3031,3345,1858,6588,6580,6769,7563,3660,67,75,17,255
12/30/2018 9:04:13 PM,6388,12842,2270,7712,8173,17531,7890,3240,67,90,29,255
12/30/2018 9:04:14 PM,5487,1058,6500,5284,5724,9194,5688,5128,67,93,37,255
12/30/2018 9:04:15 PM,10866,13874,9272,4494,9173,10470,10525,7263,67,90,50,255
12/30/2018 9:04:16 PM,5753,6801,3787,7071,9995,19957,5726,2574,67,87,50,255
12/30/2018 9:04:17 PM,68503,15239,1471,3331,4761,23434,3530,4089,57,80,51,255
12/30/2018 9:04:18 PM,51535,13676,4449,12134,1986,17886,1372,1193,57,63,54,255
12/30/2018 9:04:19 PM,7162,32888,10301,6376,12546,25891,9920,4922,57,60,54,255
12/30/2018 9:04:20 PM,9707,2253,15685,3561,11838,20655,5473,1978,57,57,61,255
12/30/2018 9:04:21 PM,5332,6696,10662,12458,8226,11655,6094,7943,57,66,61,255
12/30/2018 9:04:22 PM,6061,2000,18674,4734,15813,34840,7014,7577,57,83,57,255
12/30/2018 9:04:23 PM,7031,2720,7929,7698,12096,16596,8152,2828,57,90,47,255
12/30/2018 9:04:24 PM,404644,6147,12478,6450,4719,14435,9289,7266,55,83,50,255
12/30/2018 9:04:25 PM,6050,5102,2698,2438,3977,7646,1855,1769,55,81,51,255
12/30/2018 9:04:26 PM,10299,2392,6134,9497,4662,4925,2510,5693,55,83,53,255
12/30/2018 9:04:27 PM,2855,12191,3240,6635,9605,7881,7074,10164,55,83,61,255
12/30/2018 9:04:28 PM,3125,12643,2083,4054,9833,9769,11023,6240,55,93,60,255
12/30/2018 9:04:29 PM,23444,2590,7017,4163,15406,18001,5687,7095,55,100,51,255
12/30/2018 9:04:30 PM,494793,15449,5629,13820,3858,22065,14620,6863,55,90,53,255
12/30/2018 9:04:31 PM,32599,105944,43775,21414,13632,508222,5405,4869,55,61,43,255
12/30/2018 9:04:32 PM,4271,1184,784,1668,2780,5972,2735,1048,55,60,30,255
12/30/2018 9:04:33 PM,13226,2306,3994,9100,5425,11034,12051,4603,55,53,30,255
12/30/2018 9:04:34 PM,3071,12048,4614,6106,8176,15445,6169,4312,55,61,34,255
12/30/2018 9:04:35 PM,959,5932,10319,7178,14674,41177,3978,10943,55,84,34,255
12/30/2018 9:04:36 PM,3435,16246,4311,4800,7949,2726,11443,9346,55,84,53,255
12/30/2018 9:04:37 PM,3159,12770,5152,5733,5619,15532,5726,4205,55,78,63,255
